id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.16903E+18,1.16903E+18,1.56755E+12,04/09/2019,07:28:07,8,9.53043E+17,ambyarsejati,Ambyar mention,"Central Region, Singapore",@NEAsg im at coronation road west  smell haze little bit pic.twitter.com/qD3qmUvwcw,['neasg'],[],['https://pbs.twimg.com/media/EDk59iuWsAEvPq7.jpg'],0,0,0,[],[],https://twitter.com/Ambyarsejati/status/1169029333198884864,FALSE,,0,Singapore,,,,,,"[{'user_id': '953043105623638016', 'username': 'Ambyarsejati'}, {'user_id': '59072662', 'username': 'NEAsg'}]",,,,
1.16882E+18,1.16881E+18,1.5675E+12,03/09/2019,17:18:06,8,51873562,lord_jagganath,The Juggernaut,"Central Region, Singapore",Ah well. Now you smell French.,['aoshi_88'],[],[],0,0,0,[],[],https://twitter.com/lord_jagganath/status/1168815420343640064,FALSE,,0,Singapore,,,,,,"[{'user_id': '51873562', 'username': 'lord_jagganath'}, {'user_id': '793373024', 'username': 'Aoshi_88'}]",,,,
1.16877E+18,1.16877E+18,1.56749E+12,03/09/2019,14:15:58,8,3244193948,alcoholandciggs,_ù“ˆ_ù“__ù’¶_ù’_ _Ÿç‘,"Central Region, Singapore",luv it when he usap usap me hair & smell me hair _Ÿ˜ç feel so pampered that way hehe,[],[],[],0,0,0,[],[],https://twitter.com/alcoholandciggs/status/1168769584175837185,FALSE,,0,Singapore,,,,,,"[{'user_id': '3244193948', 'username': 'alcoholandciggs'}]",,,,
1.16803E+18,1.16803E+18,1.56732E+12,01/09/2019,13:17:26,8,755283992,carinelwx,_Ÿç’carine,"North Region, Singapore",my momâ€™s cooking stg delicious i can smell it in my room sksjks,[],[],[],0,0,0,[],[],https://twitter.com/carinelwx/status/1168030078195757056,FALSE,,0,Singapore,,,,,,"[{'user_id': '755283992', 'username': 'carinelwx'}]",,,,
1.16788E+18,1.16788E+18,1.56728E+12,01/09/2019,03:34:58,8,7.42267E+17,amiraaafandi,Amira,"Pulai, Johor",Ello what smell is dis,[],[],[],0,0,0,[],[],https://twitter.com/amiraaafandi/status/1167883497135980547,FALSE,,0,Singapore,,,,,,"[{'user_id': '742267478324056064', 'username': 'amiraaafandi'}]",,,,
1.16778E+18,1.16778E+18,1.56726E+12,31/08/2019,20:36:48,8,20364181,jonrob5000,JonRob5000 Must Die!,"Central Region, Singapore","I urge you to give this a listen. A take on experiencing the moon landing Iâ€™ve not heard before, and the excitementâ€™s still very much there for @richardm56 . For the posher amount you, parts are near-Proustian. But it is all bloody marvellous. Plus: the moonâ€™s smell revealed! https://twitter.com/boxdelightspod/status/1167321558215348225Â â€_",['richardm56'],['https://twitter.com/boxdelightspod/status/1167321558215348225'],[],0,0,1,[],[],https://twitter.com/jonrob5000/status/1167778261666893825,FALSE,https://twitter.com/boxdelightspod/status/1167321558215348225,0,Singapore,,,,,,"[{'user_id': '20364181', 'username': 'jonrob5000'}, {'user_id': '95406926', 'username': 'richardm56'}]",,,,
1.16767E+18,1.16765E+18,1.56723E+12,31/08/2019,13:25:53,8,2557441026,peter_a_larsen,Peter Larsen,"East Region, Singapore","#Durian...we tried, we really really tried to love you. But my lord, you smell something fierce! _Ÿ‘ƒ_Ÿ˜__Ÿ˜± pic.twitter.com/lQQ0ZzHHND",[],[],['https://pbs.twimg.com/media/EDRlgbyWwAIK0io.jpg'],0,0,4,['#durian'],[],https://twitter.com/peter_a_larsen/status/1167669819543564290,FALSE,,0,Singapore,,,,,,"[{'user_id': '2557441026', 'username': 'peter_a_larsen'}]",,,,
1.16765E+18,1.16765E+18,1.56722E+12,31/08/2019,12:09:19,8,1386042944,adibah_sweet23,Adibah Tarmizi _ŸŒŸ_ŸŒ¸,"Pulai, Johor",Hahahahahahhhaha bau soju cam bau arak ke? Idk both smell macamama? But siang hari kot... hahahah,['bangtanrice'],[],[],1,0,0,[],[],https://twitter.com/Adibah_Sweet23/status/1167650548515950592,FALSE,,0,Singapore,,,,,,"[{'user_id': '1386042944', 'username': 'Adibah_Sweet23'}, {'user_id': '486828770', 'username': 'bangtanrice'}]",,,,
1.16765E+18,1.16765E+18,1.56722E+12,31/08/2019,12:01:03,8,143765644,julieneenan,Julie Neenan,"Central Region, Singapore",This harmless looking fruit is banned from all public transport & most hotels in Singapore. The smell allegedly lingers & resembles worn sports socks (but those that have been left in a bag for 2 weeks!). I tasted a bit today and now totally  understand the ban! #durian pic.twitter.com/J99b0NZtcD,[],[],['https://pbs.twimg.com/media/EDRSFJdXsAIOH_j.jpg'],1,0,6,['#durian'],[],https://twitter.com/JulieNeenan/status/1167648468346630144,FALSE,,0,Singapore,,,,,,"[{'user_id': '143765644', 'username': 'JulieNeenan'}]",,,,
1.16728E+18,1.16728E+18,1.56714E+12,30/08/2019,11:38:44,8,523482975,eeaheyl,impish martian_Ÿ”°,"West Region, Singapore",This nurse never shower. Can smell her odour from 2 seats away,[],[],[],0,0,0,[],[],https://twitter.com/eeaheyl/status/1167280466325430273,FALSE,,0,Singapore,,,,,,"[{'user_id': '523482975', 'username': 'eeaheyl'}]",,,,
1.16724E+18,1.16724E+18,1.56713E+12,30/08/2019,08:54:16,8,8.80679E+17,iqmalho,you know how the imessage is connected to your mac,"Pulai, Johor",its not exactly a bad smell or anything but the overwhelming fume of sugar and sweetening just makes me more repelled to want to try it,[],[],[],1,0,0,[],[],https://twitter.com/iqmalho/status/1167239074127597568,FALSE,,0,Singapore,,,,,,"[{'user_id': '880679188528861185', 'username': 'iqmalho'}]",,,,
1.16724E+18,1.16724E+18,1.56713E+12,30/08/2019,08:52:04,8,8.80679E+17,iqmalho,you know how the imessage is connected to your mac,"Pulai, Johor","ive always been craving for those boba teas that ive heard but after passing by one of the shops, the smell of it is just unbearable",[],[],[],1,0,0,[],[],https://twitter.com/iqmalho/status/1167238522660503553,FALSE,,0,Singapore,,,,,,"[{'user_id': '880679188528861185', 'username': 'iqmalho'}]",,,,
1.16724E+18,1.16723E+18,1.56713E+12,30/08/2019,08:40:09,8,1.15146E+18,yougotseungwoo,âœ¨í•˜ë‚˜ì•_âœ¨,"West Region, Singapore",I getting Eunsang one laterã… ã…  can't wait to smell it huhu,"['seungwoohyung', 'swws9496']",[],[],1,0,0,[],[],https://twitter.com/YOUGOTSEUNGWOO/status/1167235522709704705,FALSE,,0,Singapore,,,,,,"[{'user_id': '1151462878471323648', 'username': 'YOUGOTSEUNGWOO'}, {'user_id': '1063095921225809920', 'username': 'seungwoohyung'}, {'user_id': '1153304500817391618', 'username': 'swws9496'}]",,,,
1.16723E+18,1.16723E+18,1.56713E+12,30/08/2019,08:33:14,8,1.15146E+18,yougotseungwoo,âœ¨í•˜ë‚˜ì•_âœ¨,"West Region, Singapore",You wanna smell me?  HAHAHAH JK I can bring down the perfumes on the 10 for you to smell,['swws9496'],[],[],1,0,0,[],[],https://twitter.com/YOUGOTSEUNGWOO/status/1167233781335351296,FALSE,,0,Singapore,,,,,,"[{'user_id': '1151462878471323648', 'username': 'YOUGOTSEUNGWOO'}, {'user_id': '1153304500817391618', 'username': 'swws9496'}]",,,,
1.16723E+18,1.16689E+18,1.56712E+12,30/08/2019,08:07:21,8,1.11574E+18,zec_chilovek,Abdul Malik,"West Region, Singapore","Why bother with these broke matreps,  then? Find yourself a man who has a proper and stable job instead. They are usually the boring-looking types who donâ€™t know how to â€œenjoyâ€ù. Of course, the â€œcoolâ€ù matreps that Malay girls like have tattoos and canâ€™t smell getting a degree.",['cutelikesuji'],[],[],1,0,0,[],[],https://twitter.com/zec_chilovek/status/1167227269707792384,FALSE,,0,Singapore,,,,,,"[{'user_id': '1115744320391274497', 'username': 'zec_chilovek'}, {'user_id': '1065560899', 'username': 'cutelikesuji'}]",,,,
1.16711E+18,1.1671E+18,1.5671E+12,30/08/2019,00:11:17,8,198855423,justafluffybear,Nafie',"West Region, Singapore","Whatâ€™s that slight burning smell? -Looks at the thing attached to the light stand- I think itâ€™s that lol _Ÿ˜‚",['theartofmezame'],[],[],1,0,0,[],[],https://twitter.com/JustAFluffyBear/status/1167107461561511939,FALSE,,0,Singapore,,,,,,"[{'user_id': '198855423', 'username': 'JustAFluffyBear'}, {'user_id': '875403228', 'username': 'theartofmezame'}]",,,,
1.16701E+18,1.16701E+18,1.56707E+12,29/08/2019,18:03:26,8,60186876,kashmann27,Kashvinder Singh Mann,"Central Region, Singapore",So Marcus Ericsson won't be racing in Portland but is needed by Alfa Romeo at Spa this weekend. He must be racing if not they're just wasting his time. I smell a conspiracy here...,[],[],[],1,0,0,[],[],https://twitter.com/KashMann27/status/1167014888159367168,FALSE,,0,Singapore,,,,,,"[{'user_id': '60186876', 'username': 'KashMann27'}]",,,,
1.16687E+18,1.1668E+18,1.56704E+12,29/08/2019,08:10:08,8,77942561,dpcmayo,David Mayo,"Central Region, Singapore","The pervasive smell of pears soap, stale milk and mothballs must have been stifling...",['davidbgates'],[],[],0,0,0,[],[],https://twitter.com/dpcmayo/status/1166865580810354689,FALSE,,0,Singapore,,,,,,"[{'user_id': '77942561', 'username': 'dpcmayo'}, {'user_id': '997707019', 'username': 'davidbgates'}]",,,,
1.16672E+18,1.16672E+18,1.567E+12,28/08/2019,22:11:48,8,1481199714,talentedtrash,bev,"Central Region, Singapore",the guys sitting near me in the mrt smell so good i am snorting this shit UP,[],[],[],0,0,1,[],[],https://twitter.com/talentedtrash/status/1166715004470513664,FALSE,,0,Singapore,,,,,,"[{'user_id': '1481199714', 'username': 'talentedtrash'}]",,,,
1.16619E+18,1.16619E+18,1.56688E+12,27/08/2019,11:10:58,8,28810596,deesaffelstein,haram bae,"North Region, Singapore",The bad thing about eating petai the day before you are stuck in a toilet the entire day is.... Man I smell like petai. This whole room smells like petai everything smells like petai,[],[],[],0,0,0,[],[],https://twitter.com/deesaffelstein/status/1166186314850435072,FALSE,,0,Singapore,,,,,,"[{'user_id': '28810596', 'username': 'deesaffelstein'}]",,,,
1.16564E+18,1.16564E+18,1.56675E+12,25/08/2019,22:59:39,8,48494872,simonstorvik,Simon _Ÿ‡ª_Ÿ‡º_Ÿè_ï¸èâ€ç_ŸŒˆ_Ÿè´ó Å§ó Å¢ó Å_ó Å£ó Å´ó Å¿_Ÿ‡__Ÿ‡´,"East Region, Singapore",It would be nice to sit near a child that doesnâ€™t smell like shit.,[],[],[],0,0,2,[],[],https://twitter.com/simonstorvik/status/1165639884519956480,FALSE,,0,Singapore,,,,,,"[{'user_id': '48494872', 'username': 'simonstorvik'}]",,,,
1.16559E+18,1.16559E+18,1.56673E+12,25/08/2019,19:56:45,8,164640531,nutavenue,_Ÿê±_Ÿ_„,"North-East Region, Singapore",Love the smell of rain _ŸŒ§,[],[],[],0,0,0,[],[],https://twitter.com/Nutavenue/status/1165593854352883714,FALSE,,0,Singapore,,,,,,"[{'user_id': '164640531', 'username': 'Nutavenue'}]",,,,
1.16546E+18,1.16546E+18,1.5667E+12,25/08/2019,11:22:32,8,35147067,justcherry23,â„‚_ù•™_ù•–_ù•£_ù•£_ù•ª _Ÿç’,"Central Region, Singapore","Can't stay that long in Little India tbh.. No offense, but, the smell is killing me! I'm gonna pass out fr _Ÿ˜©",[],[],[],1,0,1,[],[],https://twitter.com/JustCherry23/status/1165464447810334720,FALSE,,0,Singapore,,,,,,"[{'user_id': '35147067', 'username': 'JustCherry23'}]",,,,
1.16529E+18,1.16529E+18,1.56666E+12,25/08/2019,00:00:59,8,173006367,thebendingone,the bendingone _Ÿê‰,"Central Region, Singapore",I smell trouble here #Ashes19,[],[],[],1,0,2,['#ashes19'],[],https://twitter.com/thebendingone/status/1165292930875002880,FALSE,,0,Singapore,,,,,,"[{'user_id': '173006367', 'username': 'thebendingone'}]",,,,
1.16524E+18,1.16523E+18,1.56665E+12,24/08/2019,20:15:43,8,455920472,_mohammadaidil_,Annatar,"Jeram Batu, Johor","1. Dice the onion and sautÃ© in oil with a saucer of water over high fire until the sweet onion smell rises up.Put in the quartered soaked mushroom concurrently with chicken, and lower down the fire to medium fire. Let simmer for up to 10 minutes.3. Put in capsicums.",[],[],[],1,0,2,[],[],https://twitter.com/_mohammadaidil_/status/1165236241782018049,FALSE,,0,Singapore,,,,,,"[{'user_id': '455920472', 'username': '_mohammadaidil_'}]",,,,
1.1651E+18,1.1651E+18,1.56662E+12,24/08/2019,10:58:38,8,73936295,ericluis_,eric luis,"Central Region, Singapore",the smell of gasoline fills the air. itâ€™s not from the cars @ Singapore  https://www.instagram.com/p/B1h-MtDjx37/?igshid=otyhw7g1bhpkÂ â€_,[],['https://www.instagram.com/p/B1h-MtDjx37/?igshid=otyhw7g1bhpk'],[],0,0,0,[],[],https://twitter.com/ericluis_/status/1165096044582977537,FALSE,,0,Singapore,,,,,,"[{'user_id': '73936295', 'username': 'ericluis_'}]",,,,
1.16491E+18,1.16491E+18,1.56657E+12,23/08/2019,22:33:22,8,1.12074E+18,oliviazheng689,Tee Wan Lin,"West Region, Singapore",I can smell the urine.,[],[],[],0,0,0,[],[],https://twitter.com/oliviazheng689/status/1164908495310749698,FALSE,,0,Singapore,,,,,,"[{'user_id': '1120742529161261057', 'username': 'oliviazheng689'}]",,,,
1.16441E+18,1.16441E+18,1.56645E+12,22/08/2019,13:48:46,8,2290509950,weebeccabecca,weebeccabecca,"North-East Region, Singapore","Calling for all coffee lovers! Hook Coffee is caring a good aromatic coffee and I tried the Honey Coated Nut flavour, the smell of hazelnut and almond is unbelievable_Ÿ˜±is so fragrant and tested well with the rightâ€_  https://www.instagram.com/p/B1dH_vpBoFm/?igshid=2v0dlu0mta9sÂ â€_",[],['https://www.instagram.com/p/B1dH_vpBoFm/?igshid=2v0dlu0mta9s'],[],0,0,0,[],[],https://twitter.com/weebeccabecca/status/1164414087003947008,FALSE,,0,Singapore,,,,,,"[{'user_id': '2290509950', 'username': 'weebeccabecca'}]",,,,
1.16435E+18,1.16435E+18,1.56644E+12,22/08/2019,09:28:38,8,454906443,enjoybatam,Enjoy Batam,"Nongsa, Indonesia","Photo by dessycaiiSmell the sea and feel the sky_ŸŒ¥._Ÿ“çLoc: Kepri Coral kepricoral.How to get featured#ï¸èâƒ£ Gunakan #EnjoyBatam_Ÿ“Œ Follow dan tag @EnjoyBatam.Follow enjoyers aroundâ€_  https://www.instagram.com/p/B1cqTt9gaOE/?igshid=1qaxn81j947l2Â â€_",['enjoybatam'],['https://www.instagram.com/p/B1cqTt9gaOE/?igshid=1qaxn81j947l2'],[],0,0,0,['#enjoybatam'],[],https://twitter.com/EnjoyBatam/status/1164348619123646464,FALSE,,0,Singapore,,,,,,"[{'user_id': '454906443', 'username': 'EnjoyBatam'}]",,,,
1.16404E+18,1.16404E+18,1.56636E+12,21/08/2019,12:58:47,8,525420415,nurdininoordin,dyn,"North Region, Singapore","i could smell the presence of my own flesh and when i turn, it was really you. i miss you sister, i wish i could go up to you and hug you so tight",[],[],[],0,0,0,[],[],https://twitter.com/nurdininoordin/status/1164039117333647360,FALSE,,0,Singapore,,,,,,"[{'user_id': '525420415', 'username': 'nurdininoordin'}]",,,,
1.16379E+18,1.16379E+18,1.5663E+12,20/08/2019,20:09:30,8,3147000770,zuphomeez,DunFollowMe â_™ï¸è,"North-East Region, Singapore","Ohhh,, the smell is dope..My ghrelin is activated... _Ÿ˜ª_Ÿ˜ª_Ÿ˜ª",[],[],[],0,0,0,[],[],https://twitter.com/ZupHomeez/status/1163785124179107840,FALSE,,0,Singapore,,,,,,"[{'user_id': '3147000770', 'username': 'ZupHomeez'}]",,,,
1.16377E+18,1.16377E+18,1.5663E+12,20/08/2019,19:17:00,8,3147000770,zuphomeez,DunFollowMe â_™ï¸è,"North-East Region, Singapore","Did u just farted?? _Ÿ_¢_Ÿ_¢I smell shit coming out of your mouth... https://twitter.com/permadiaktivis/status/1163651558355005440Â â€_",[],['https://twitter.com/permadiaktivis/status/1163651558355005440'],[],0,0,0,[],[],https://twitter.com/ZupHomeez/status/1163771912691970048,FALSE,https://twitter.com/permadiaktivis/status/1163651558355005440,0,Singapore,,,,,,"[{'user_id': '3147000770', 'username': 'ZupHomeez'}]",,,,
1.16377E+18,1.16377E+18,1.5663E+12,20/08/2019,18:56:21,8,85251369,ambandla,Amarendra Bandla,"Central Region, Singapore",Tom yum seafood soup. Smell would make you puke but tasted really good. #lobster #oyster #shell #fish. #crab @ Lau Pa Sat  https://www.instagram.com/p/B1Yhrkipta8NmtVVo0oZh6sNx4MTm3ec-7yu9g0/?igshid=1w32iws8icshoÂ â€_,[],['https://www.instagram.com/p/B1Yhrkipta8NmtVVo0oZh6sNx4MTm3ec-7yu9g0/?igshid=1w32iws8icsho'],[],0,0,0,"['#lobster', '#oyster', '#shell', '#fish', '#crab']",[],https://twitter.com/ambandla/status/1163766714649022465,FALSE,,0,Singapore,,,,,,"[{'user_id': '85251369', 'username': 'ambandla'}]",,,,
1.16366E+18,1.16338E+18,1.56627E+12,20/08/2019,11:41:45,8,455920472,_mohammadaidil_,Annatar,"Jeram Batu, Johor","Yalls really need to learn reading comprehension and context comprehension. She be talking about the photo that she posted bruh. Where in that photo can you smell, taste, or feel? Mana packaging dia untuk aku rujuk? Smfdh.",['lurhqaf_lureima'],[],[],1,0,3,[],[],https://twitter.com/_mohammadaidil_/status/1163657347316588548,FALSE,,0,Singapore,,,,,,"[{'user_id': '455920472', 'username': '_mohammadaidil_'}, {'user_id': '938628846', 'username': 'Lurhqaf_Lureima'}]",,,,
1.16325E+18,1.16325E+18,1.56617E+12,19/08/2019,08:27:06,8,373582940,hakeemrhmn,Hakeem Rahman,"West Region, Singapore",I smell 25,[],[],[],0,0,0,[],[],https://twitter.com/hakeemrhmn/status/1163245972178141184,FALSE,,0,Singapore,,,,,,"[{'user_id': '373582940', 'username': 'hakeemrhmn'}]",,,,
1.16294E+18,1.16294E+18,1.5661E+12,18/08/2019,12:15:10,8,933874201,ruinedmascaraa,` Agalya âù¥,"Central Region, Singapore",I smell briyani ... _Ÿ˜©,[],[],[],0,0,0,[],[],https://twitter.com/ruinedmascaraa/status/1162940980485488640,FALSE,,0,Singapore,,,,,,"[{'user_id': '933874201', 'username': 'ruinedmascaraa'}]",,,,
1.16281E+18,1.16281E+18,1.56607E+12,18/08/2019,03:51:24,8,411687951,eymamaaal,_Ÿ–_,"Pulai, Johor",I smell you on my skin.,[],[],[],0,1,0,[],[],https://twitter.com/eymamaaal/status/1162814203440160768,FALSE,,0,Singapore,,,,,,"[{'user_id': '411687951', 'username': 'eymamaaal'}]",,,,
1.16276E+18,1.16276E+18,1.56606E+12,18/08/2019,00:12:29,8,7.4332E+17,badgalvivix,Vivi_Ÿ§¸,"North Region, Singapore",I can literally SMELL the jealousy https://twitter.com/michcarolinelo/status/1162146353805271045Â â€_,[],['https://twitter.com/michcarolinelo/status/1162146353805271045'],[],0,0,0,[],[],https://twitter.com/badgalvivix/status/1162759111676530690,FALSE,https://twitter.com/michcarolinelo/status/1162146353805271045,0,Singapore,,,,,,"[{'user_id': '743319828690141184', 'username': 'badgalvivix'}]",,,,
1.16255E+18,1.1587E+18,1.56601E+12,17/08/2019,10:36:44,8,44040686,colintan18,Colin Tan,"Central Region, Singapore","I just did a scientific research. All humans seem to love the smell of their own poops, and it give them a high, suggesting that shitting brings about joy and happiness. Hence we should eat more rubbish and shit more. As Long as thereâ€™s â€œscienceâ€ù mentioned, itâ€™s scientific.","['quietly_enraged', 'mmbtycalibre', 'fattycuts', 'silverlunaberry', 'davetheherbi', 'thetruecompton', 'hargrump', 'bewyds', 'madpharmacist1', 'carnivoreantman', 'wartzilla', 'djbonesmccoy', 'jordanhedberg', 'patrick_kuehner', 'grahamcd62', 'the_luci_one', 'wardslady', 'stickmanbleedin', 'zerocarbsarah', 'sadrien_gw2', 'farahelnashi', 'barrycpearson', 'rob05651385', 'wright_doug', 'sbakermd']",[],[],0,0,0,[],[],https://twitter.com/colintan18/status/1162553821442084869,FALSE,,0,Singapore,,,,,,"[{'user_id': '44040686', 'username': 'colintan18'}, {'user_id': '960865397900763136', 'username': 'quietly_enraged'}, {'user_id': '553504113', 'username': 'MMBTycalibre'}, {'user_id': '1149414332700266496', 'username': 'fattycuts'}, {'user_id': '309787818', 'username': 'SilverLunaBerry'}, {'user_id': '935422911254425600', 'username': 'DaveTheHerbi'}, {'user_id': '952800569088864256', 'username': 'TheTrueCompton'}, {'user_id': '2539647789', 'username': 'hargrump'}, {'user_id': '814185504581111808', 'username': 'Bewyds'}, {'user_id': '288197487', 'username': 'MadPharmacist1'}, {'user_id': '1036363916803227648', 'username': 'CarnivoreAntMan'}, {'user_id': '220612421', 'username': 'wartzilla'}, {'user_id': '1202281794848133121', 'username': 'djbonesmccoy'}, {'user_id': '877633346662146048', 'username': 'JordanHedberg'}, {'user_id': '1004138001084178433', 'username': 'patrick_kuehner'}, {'user_id': '3852008909', 'username': 'GrahamCD62'}, {'user_id': '705453959', 'username': 'The_Luci_One'}, {'user_id': '27190513', 'username': 'wardslady'}, {'user_id': '249354553', 'username': 'StickmanBleedin'}, {'user_id': '1575883837', 'username': 'ZeroCarbSarah'}, {'user_id': '718582066883858432', 'username': 'Sadrien_GW2'}, {'user_id': '380830753', 'username': 'farahelnashi'}, {'user_id': '253049000', 'username': 'BarryCPearson'}, {'user_id': '1072552608714362881', 'username': 'Rob05651385'}, {'user_id': '378014828', 'username': 'Wright_Doug'}, {'user_id': '3765572533', 'username': 'SBakerMD'}]",,,,
1.16251E+18,1.16229E+18,1.566E+12,17/08/2019,07:34:29,8,607868600,papaatthiyya,AMMARâ„¢,"Serkat, Johor","Ok. Semalam my on way back from site, ada lalu jalan keliling ladang kelapa sawit, tiba2 lagu tu auto play dalam kepala. The car from in the other lane asyik beam lampu je. But I ignore it. Ada satu part of the road, suddenly I smell bau hanyir. Tapi sekejap je. _Ÿ˜‚","['princeess_aina', 'creepyposta']",[],[],1,0,3,[],[],https://twitter.com/PapaAtthiyya/status/1162507956073586688,FALSE,,0,Singapore,,,,,,"[{'user_id': '607868600', 'username': 'PapaAtthiyya'}, {'user_id': '4504276934', 'username': 'Princeess_Aina'}, {'user_id': '3088051132', 'username': 'creepyposta'}]",,,,
1.16251E+18,1.16251E+18,1.566E+12,17/08/2019,07:33:43,8,9.30469E+17,sapikboi,_ù•__ù•’_ù•¡_ù•__ù•œ,"East Region, Singapore",The smell of the haze at airport tho.,[],[],[],0,0,0,[],[],https://twitter.com/sapikboi/status/1162507760652546048,FALSE,,0,Singapore,,,,,,"[{'user_id': '930468710837469184', 'username': 'sapikboi'}]",,,,
1.16243E+18,1.16243E+18,1.56598E+12,17/08/2019,02:33:07,8,1481199714,talentedtrash,bev,"North Region, Singapore",my farts smell like my cats diarrhea? is it my nose glitching? or is my intestines really just gone..,[],[],[],0,0,2,[],[],https://twitter.com/talentedtrash/status/1162432112936357889,FALSE,,0,Singapore,,,,,,"[{'user_id': '1481199714', 'username': 'talentedtrash'}]",,,,
1.16237E+18,1.16237E+18,1.56597E+12,16/08/2019,22:32:00,8,335714415,_ongshimi_,Ongshimi,"Central Region, Singapore","Yakin bgt itu pas duren session dia udh mao muntah tp senyummmmm and blg ok laa... _Ÿ™ˆ MC nya smpe ga enak ati say sorry di blkg.. _Ÿ˜‚ ""smell like fish"" kt nyell _Ÿ_£ #KANGDANIELinSG",[],[],[],0,0,0,['#kangdanielinsg'],[],https://twitter.com/_ongshimi_/status/1162371432694738944,FALSE,,0,Singapore,,,,,,"[{'user_id': '335714415', 'username': '_ongshimi_'}]",,,,
1.16226E+18,1.16194E+18,1.56594E+12,16/08/2019,15:16:43,8,1.11419E+18,sarahalynna1,sarah alynna _Ÿ§œ_Ÿè_â€çâ™€ï¸è,"North-East Region, Singapore",I went to train dawg and I didnâ€™t wanna smell HAHHAA,['xsyarrr'],[],[],1,0,1,[],[],https://twitter.com/sarahalynna1/status/1162261891059634176,FALSE,,0,Singapore,,,,,,"[{'user_id': '1114188842179813377', 'username': 'sarahalynna1'}, {'user_id': '3590516235', 'username': 'xsyarrr'}]",,,,
1.16221E+18,1.16221E+18,1.56593E+12,16/08/2019,11:46:59,8,236434216,iniarunila,â™•Gadisâ™•,"Tanjong Kupang, Johor","While doing my business in toilet, people coming said weyh baunyee.do u aspect my feces smell like perfume my lady",[],[],[],0,0,0,[],[],https://twitter.com/iniarunila/status/1162209112471396352,FALSE,,0,Singapore,,,,,,"[{'user_id': '236434216', 'username': 'iniarunila'}]",,,,
1.16219E+18,1.16216E+18,1.56592E+12,16/08/2019,10:29:58,8,295088795,chastegaymer,Vv,"Central Region, Singapore",Tsk. All the cats can smell your unVirginess,['virginangelic'],[],[],1,0,0,[],[],https://twitter.com/ChasteGaymer/status/1162189730999488512,FALSE,,0,Singapore,,,,,,"[{'user_id': '295088795', 'username': 'ChasteGaymer'}, {'user_id': '44093058', 'username': 'virginangelic'}]",,,,
1.16218E+18,1.16218E+18,1.56592E+12,16/08/2019,09:58:55,8,29640361,disha,Disha Goenka Das,"Central Region, Singapore",_Ÿ™Œ_Ÿè_ Hopefully helps get the reading mojo back! Nothing beats the smell of physical _Ÿ“_! pic.twitter.com/dLIWh8RH3R,"['ediblegarden', 'jasperfforde']",[],[],1,0,2,[],[],https://twitter.com/disha/status/1162181915194953728,FALSE,,1,Singapore,,,,,,"[{'user_id': '29640361', 'username': 'disha'}, {'user_id': '15129159', 'username': 'ediblegarden'}, {'user_id': '19527849', 'username': 'jasperfforde'}]",,,,
1.16215E+18,1.16215E+18,1.56591E+12,16/08/2019,08:07:26,8,2150942040,thivyanben,Thivyan Thangamani,"North Region, Singapore","UCT Futsal Tournament 2019. And we have emerged as champions. Love the smell of victory after hard work.#UCTfutsalTournament2019 #Champions #FutsalChampsOfUCT pic.twitter.com/uX14ri05nS",[],[],"['https://pbs.twimg.com/media/ECDMv6bUwAEcsoj.jpg', 'https://pbs.twimg.com/media/ECDMv6bUcAISbWA.jpg', 'https://pbs.twimg.com/media/ECDMv6YU0AA541O.jpg', 'https://pbs.twimg.com/media/ECDMv6aVAAAfVfF.jpg']",0,0,2,"['#uctfutsaltournament2019', '#champions', '#futsalchampsofuct']",[],https://twitter.com/ThivyanBen/status/1162153860573487104,FALSE,,0,Singapore,,,,,,"[{'user_id': '2150942040', 'username': 'ThivyanBen'}]",,,,
1.16214E+18,1.16214E+18,1.56591E+12,16/08/2019,07:25:29,8,426679832,mrspkwan,Peggy Pang,"Central Region, Singapore","Taking the time to smell the #flowersBeautiful #orchid displays _ŸŒº #tourist #Singapore #Aug15 @ Garden By The Bay-Flower Dome  https://www.instagram.com/p/B1M_buWBFX6K8tGYmkJyiXcJw12J55XtPKMKQE0/?igshid=206puxk79z07Â â€_",[],['https://www.instagram.com/p/B1M_buWBFX6K8tGYmkJyiXcJw12J55XtPKMKQE0/?igshid=206puxk79z07'],[],0,0,0,"['#flowers', '#orchid', '#tourist', '#singapore', '#aug15']",[],https://twitter.com/MrsPKwan/status/1162143303959101445,FALSE,,0,Singapore,,,,,,"[{'user_id': '426679832', 'username': 'MrsPKwan'}]",,,,
1.16209E+18,1.16209E+18,1.5659E+12,16/08/2019,03:47:59,8,18391899,jakuuire,Joe,Singapore,Give your friends flowers while they can still smell them..... pic.twitter.com/8CcPQAdPzR,[],[],['https://pbs.twimg.com/media/ECCRYgwWsAYOLHY.jpg'],1,0,9,[],[],https://twitter.com/jakuuire/status/1162088567579000832,FALSE,,0,Singapore,,,,,,"[{'user_id': '18391899', 'username': 'jakuuire'}]",,,,
