index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place,loc_pretrained,sentiment_scores
smokey,-0.909439742565155,-0.896811842918396,0.20267538726329806,-0.4443740248680115,-0.06475472450256348,-0.13032032549381256,0.5421504974365234,-0.4828056395053864,-0.6943742036819458,0.07518411427736282,-0.7206470966339111,1.1120773553848269,-1.9618692398071291,-0.4094150364398956,-0.1660495549440384,-0.6315751671791077,0.3611109852790833,0.2341345548629761,0.3928714394569397,-0.07235057651996613,-0.9685788154602052,-0.054540466517210014,0.5284712910652161,-0.536316454410553,0.1303456723690033,0.5639286637306213,0.6065805554389954,1.1722161769866943,-0.16395898163318634,-0.4652141332626343,0.3281276226043701,0.8206826448440552,-0.18010464310646054,-0.2886843085289001,-1.1784318685531616,0.32474052906036377,-0.02909247390925884,0.3694441616535187,0.4670142829418182,0.6643515825271606,0.2332967817783356,-0.3932765424251557,-0.2046579122543335,0.1677796095609665,-0.4399897158145905,0.4734083116054535,0.8838140368461609,0.0984661877155304,0.09648185223340988,0.4010511338710785,1229020450367213568, west side of singapore has smokey smell for the past few days ,west,"West Region, Singapore",,0.0
wood,-0.4141832590103149,-1.642215371131897,0.8402019143104553,-0.148237943649292,0.8176077008247375,-0.8003840446472168,-0.406233936548233,-0.6431760787963867,0.104816272854805,-0.28932496905326843,0.4684045314788818,0.8892081379890442,-3.484311819076538,-0.6552302837371826,0.3421685397624969,-0.19288688898086548,0.12066873908042908,0.4714729487895966,0.4809547662734986,0.5620087385177612,-0.939831793308258,0.013076371513307095,0.3398081660270691,-0.8845502138137817,0.179448202252388,0.3643567562103272,-0.8701328635215759,0.5927338600158691,0.4364747107028961,-0.11186745017766953,0.7780142426490784,0.7695322036743164,0.08092395216226578,-0.06472578644752502,-0.36369359493255615,-0.012728944420814514,0.6901723146438599,0.8865741491317749,1.3950635194778442,0.2632025182247162,-0.32204878330230713,0.8355720639228821,-0.12845800817012787,0.015214571729302406,0.5588882565498352,0.07389137893915176,0.4779154062271118,0.25129473209381104,0.35158687829971313,-0.06133019924163818,1228969984128274432,ahhh the smell of new wood 8 0 x 31 875 team series    pic twitter comfimewmdlfq,,"East Region, Singapore",,0.0
lovely,-0.2808648645877838,-0.16021306812763214,0.5161725878715515,0.4690544903278351,-0.038264356553554535,-0.3379250764846802,1.0473291873931885,-0.5199870467185974,-1.1200549602508545,-0.5389634966850281,-1.137922763824463,0.2941398024559021,-4.0663228034973145,-0.2532085180282593,-0.7499651908874512,0.7380155920982361,0.6143261790275574,-0.4303429126739502,-1.1624220609664917,0.37296417355537415,-0.3958115875720978,-0.9110406041145324,-0.6895844340324402,-0.06722279638051988,-0.1025203987956047,1.348456859588623,-0.4372430145740509,0.07111584395170213,1.0098640918731692,-0.6927966475486755,-0.3807027339935303,0.3075384497642517,0.595075249671936,0.041025333106517785,0.4272237420082092,0.3056573569774628,0.14163987338542938,0.6503658890724182,0.09623747318983078,0.6529969573020935,-1.2387974262237549,-0.6010969877243042,0.2711593806743622,1.1627750396728516,0.17933817207813266,0.5430775284767151,0.5346029996871948,-0.5349258780479431,-0.16449156403541565,-0.18336455523967746,1228966325214535683,"whenever you feel like cleansing your house

go get 3 stalks of lemon grass make sure its fresh beat the back of stalk and boil some water and let it be for the 2hrs and your whole house will have that lovely smell very relaxing

well thats what i do ",,"North-East Region, Singapore",,0.941
wonderful,-0.023096736520528797,0.08263199031352997,0.4591557681560517,0.464238166809082,0.39105379581451416,0.1341547966003418,1.2757376432418823,-0.5245611071586609,-1.5903844833374023,-0.7489830851554871,-1.1088382005691528,0.2923315465450287,-3.943739175796509,0.26594412326812744,-0.23976585268974304,0.8677954673767091,0.495646059513092,0.29994747042655945,-0.5575810074806213,0.5934954881668091,-0.18237243592739105,-0.4194263815879822,-1.0275355577468872,0.3854975402355194,-0.05031375586986542,1.350330829620361,-0.3990990817546845,-0.030466513708233837,1.3440372943878174,-0.294826477766037,-0.16695518791675568,-0.23771774768829346,0.14247141778469086,0.07949158549308777,0.5627905130386353,0.484049379825592,-0.05584949254989624,0.05725255981087685,0.11147080361843108,0.3174830675125122,-0.5369059443473816,-0.5353754162788391,0.6635531187057495,0.4271353483200073,0.02407130971550941,0.6863834261894226,0.5812409520149231,-0.43302470445632935,-0.5535168051719666,0.004092743620276451,1228947758494601217,when you stir fry some garlic and it released a wonderful smell,,"North-East Region, Singapore",,0.5719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228747489542434816,smell ,,"West Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228670501066690560,"another day another birthday celebration this time my fathers 
 
been wanting to try this cafe and finally we did today the smell of waffles is really strong here but alas no coffee drinks coz coffee machine https www instagram compb8lsgquhb2c igshid 1bzny446r6vgg",,"East Region, Singapore",,-0.486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228659135744376833,things with teeth can smell fear,,"West Region, Singapore",,-0.4939
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228521241864101888,was close to the sambal for about 15 sec and now i smell like sambal hais,,"North-East Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228445908884307968,"i look at today as a reminder 
to smell the roses
to love while were here
to appreciate each other and ourselves 
our planet our spirits
to give sweet unexpected surprises
to be tender 
to be thoughtful 
to take care of you your heart your body ",,"East Region, Singapore",,0.9485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228219187744526337,ah shit i just read about it no wonder since 3 am ish i smell it,,"West Region, Singapore",,-0.7003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228208161833639938,people in the west do you smell haze in the air ,,"West Region, Singapore",west,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228194444500860929,83 for crocs that smell like chicken sign me up https twitter comchannelnewsasiastatus1228191669654188032,,"North Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228192172299538433,so i coughed from breathing in the pungent smell of some commuters perfum in the train then people start looking ag me like can people chill i use my elbow to keep it within my personal space i mean how the hell am i supoose to know i would react to it ,,"West Region, Singapore",,-0.4767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228185541251780610,"its smoked duck linguine for lunch today  smell curry hit i couldnt cook curry  
  tampines https www instagram compb8ip 0xnbgjr7tsrsi3 crcwhxlfudyhqer bk0 igshid qu9309gwh796",tampines,"East Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227977317122625537,ahhh love the smell of it in the air,,"North Region, Singapore",,0.6369
oat,-0.32416659593582153,-0.5390002131462097,-0.406242311000824,0.4177647233009337,0.025115612894296646,0.6642906069755554,-1.2063348293304443,-0.8220034241676331,0.2701773941516876,-0.8868001699447632,-0.6855588555335999,-0.8586142063140869,-0.9080533385276794,-0.5160232186317444,-0.056691683828830726,0.019603831693530083,1.011615514755249,-0.2727797329425812,0.4712609946727753,1.3715115785598757,-1.3283889293670654,0.042138170450925834,0.2920608222484589,0.12070554494857788,0.3092707693576813,0.5181223750114441,-0.19431307911872864,-0.360164076089859,0.28474393486976624,0.10960102826356888,0.4353510439395905,0.15503910183906555,-0.006854931823909283,0.2188364714384079,-1.3204916715621948,-0.2384374290704727,0.3385249972343445,-0.508728563785553,0.8917257189750671,0.9156116247177124,-0.4341671764850617,-0.5300660133361816,-0.13861793279647827,-1.1874613761901855,0.9948212504386902,0.2635476887226105,0.05595626682043076,-1.2238588333129885,0.9627026319503784,0.19690489768981934,1227970868535447552,"moisturizer  i liked the water texture disliked the oat smell at first haha but got used to it takes time to absorb 

serum  glides through the skin  a little heavy for a serum but its okay sometimes i use the serum without the moisturizer bcs it can act like one heh ",,"East Region, Singapore",,0.5927
specific,0.537501335144043,0.16662608087062836,-0.3655000627040863,0.4963940680027008,1.2447837591171265,-0.13676409423351288,0.5582782626152039,-1.2316352128982544,0.4710018038749695,0.018657755106687542,-0.3554375767707825,-0.3402538299560547,-3.107529401779175,-0.09099622070789336,-0.04084417968988418,1.0013207197189329,1.5054407119750977,-0.07797949761152267,0.4165507555007935,-0.3003920316696167,0.4599127471446991,0.6258273720741272,0.2410172075033188,-0.08739107102155685,-0.7782050967216492,0.814169704914093,-0.056325864046812064,0.6840822696685791,0.07387593388557434,-0.2280794382095337,0.14687824249267578,-0.18514887988567352,0.4822819828987122,-0.7767441868782043,1.204237461090088,0.008798129856586456,-0.14375440776348114,0.1690400391817093,0.0949425920844078,-0.6825767755508423,0.20093406736850736,0.8647582530975342,1.013585925102234,-0.6674885749816895,-0.4182742238044739,-0.1812385618686676,0.0546468086540699,0.5002599954605103,-0.4676626026630402,-0.2294916957616806,1227907509131677696,i swear every bus 39 has this specific smell  it hasnt changed since i was in primary sch ,,"North Region, Singapore",,-0.0516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227548952200790018,im not trying to be rude but you put on a mask but still smell hapak nak mampos goodness tell me exactly how personal hygiene hello ke kau tak tahu yg kau bau busuk ugh fuck off pls,,"Central Region, Singapore",,-0.7184
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227437489687859200,"hugs karisma
karisma u still smell so good all this while dude
me bruh i just ran at the field",,"East Region, Singapore",,0.787
steam,-0.35631123185157776,-0.019286854192614555,-1.0727691650390625,-0.3646323978900909,0.0660196989774704,0.644192636013031,0.28378263115882874,-0.8569658398628235,0.8673079013824463,-0.57901531457901,0.4192483723163605,0.7359567284584045,-2.381530284881592,0.4982744455337525,0.18052124977111814,-0.1354464441537857,0.8662590384483337,0.22445520758628845,-0.00931989960372448,0.20590753853321075,-1.221063494682312,-0.3784773349761963,0.899947464466095,-0.7066633701324463,-0.936004102230072,-0.27267464995384216,-0.3202543556690216,0.21628649532794952,0.10301541537046432,0.36631497740745533,0.1557958573102951,-0.27365565299987793,0.10245133191347122,-0.1944608986377716,0.22320789098739624,-0.4289287924766541,0.4966513812541962,-0.5459736585617065,-0.4798902869224548,0.6034340262413025,-0.4047900438308716,0.3034736514091492,-0.7626453638076782,0.03548261895775795,0.8788279891014099,0.04973379895091057,-0.43424323201179504,0.07384177297353745,0.2665173411369324,0.6939569711685181,1227410030548246528,mind you i havent eaten rice as my daily staple for months now bcz im repelled by the smell of steam white rice yes im weird pic twitter comyteaaww6p6,,"East Region, Singapore",,0.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227271304119648257,i smell privilege https twitter comtissuepaperhoestatus1226697295892074496,,"West Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227216071238639617,"entered the van and i keep telling him why smell of food 
he step tk faham what i was talking abt saying maybe i hunghry tts y i smell food dlm van dia 
tau2 bila sampai carpark he kluarkan my fav tom yum ban mian 
kemain lagi dah pandai nk surprise2 kan kita ",tau2,"West Region, Singapore",,-0.1531
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227017314597367808,"tom fords fucking fabulous is well fucking fabulous 

i can still smell it on me now  def smells better now when its trying to punch me in the nose ",,"West Region, Singapore",,0.9127
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227011140686761986,ants got this kind of smell went they walk on ur face,,"East Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226847293749391360,why does my house stink so bad nak muntah bau ni i hate when nearby neighbours cook and the smell masuk our house i can die suffocated i wish i can tolerate the smell ,,"North Region, Singapore",,-0.92
hands,-0.2851487994194031,-0.13390345871448514,0.9658527970314026,0.5779566168785095,0.019210243597626686,0.06599204242229463,1.1256812810897827,0.7957064509391785,-0.4571451246738434,-0.006834291387349367,0.2214544713497162,0.344611793756485,-4.091224193572998,-0.6842214465141296,-0.1530347764492035,-0.04015771672129631,-0.32994723320007324,-0.7377253174781799,-0.0014738764148205519,-1.2220251560211182,-0.7678646445274353,0.1881093382835388,0.438059002161026,0.6145672202110289,0.3851700127124785,0.7381711006164551,-0.5975078940391539,0.30959370732307434,-0.0388806015253067,0.2312000095844269,-0.3606073558330536,0.2884004712104797,-0.5988600850105286,0.034647002816200256,0.8034283518791199,-0.2519895136356354,0.1884464919567108,0.031686630100011826,0.1462777704000473,0.4111981689929962,0.06886343657970427,0.2549322545528412,-0.2346352934837341,0.23970972001552585,0.7000830173492432,-0.5303841829299927,1.102251052856445,0.3460010588169098,0.8839715719223022,0.555867612361908,1226737196612251648,my hands smell like vanilla uwu i love it ,,"East Region, Singapore",,0.7717
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226568894724239360,take time to smell the roses  floral fantasy https www instagram compb8wwz2zbnqf igshid r2r5879io1lj,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226406646307422208,"so i decided to go for a half arm tattoo and finished it in one session lasting almost 8 hours give or take cuz the artist really took this like a competition

i smell like wet dog right now wtf",,"North-East Region, Singapore",,0.3837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226402393270603776,i like the smell of dettol ,,"Central Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226372974376210432,tnc just brought back the es x morph combo  ow shit i smell champions https twitter comtncpredatorstatus1226362373759328256,,"East Region, Singapore",,-0.0516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226112309442969600,i smell lots of money in dollars  pic twitter come4ybbgnt9g,,Esplanade Outdoor Theatre,,0.0
yall,0.8762598037719727,0.9660142660140992,-0.08722183853387833,-0.23689383268356326,0.5856187343597412,0.02240630052983761,0.8763735890388489,0.811423122882843,0.2972230315208435,0.9678742289543152,-0.9451019167900084,1.2092151641845703,-4.71364688873291,-0.0031040948815643787,-0.6083387136459351,-0.365872859954834,-1.035846710205078,-0.6876292228698729,-0.5852620005607605,0.12403059005737305,0.17056109011173248,-0.21331027150154114,0.1223808005452156,0.08405112475156784,-0.2717650830745697,0.6646658778190613,0.5402814745903015,-0.11459330469369887,-1.0249351263046265,-0.20252496004104611,-0.7033690810203552,0.64220130443573,-0.278901606798172,0.9745574593544006,-0.5545769929885864,0.4140129387378693,-0.6935566663742065,0.4416297376155853,-0.1872904747724533,0.7157134413719177,-0.166233092546463,0.3668870329856873,1.0757725238800049,-0.3888337910175324,-0.7987497448921204,-0.7548152208328247,1.1983810663223269,-0.12451904267072678,0.492876261472702,1.0567549467086792,1225627709792911360,im sorry but please shower in the morning doesnt matter if you showered the night before or your bed is clean or you didnt perspire some of yall smell bad in the morning and it lasts the entire day until your next shower  emphasis on some  not all ,,"East Region, Singapore",,0.1253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225544686221320194,why does old people smell like wet wipes ,,"West Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225389093183533059,"the greg norman wagyu beef platter with blue cheese 

i thought it would be too strong for me cause ive tried blue cheese in the past but its so nice along with smell of medium rare level of the beef 

  https www instagram compb8oytvwbh7g igshid 1hrrku66u8mgh",,"Central Region, Singapore",,0.7949
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225276011576606720,"him youll have to see it in person touch it and smell it just like how our parents does to select watermelon at the supermarket

me my parents smack watermelons or buy the sliced up ones pic twitter comjmazym5zxj",,"Central Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225076006614003713,i am so fucking in love with this smell i didnt notice my jacket ade,,"East Region, Singapore",,0.6948
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224824327813529600,hmm whats that smell i wonder https www washingtonexaminer comnewsbuttigieg campaign paid firm that developed voting app blamed for iowa caucus delays,,"Central Region, Singapore",,-0.4767
it,-0.04110100120306015,0.19112999737262729,0.09549900144338608,0.0028301000129431486,0.09025900065898897,0.7319099903106691,0.8512899875640869,0.2255199998617172,0.2745299935340881,0.7409200072288513,0.3416700065135956,-0.1166599988937378,-6.310100078582764,-0.20170000195503235,-0.3171800076961517,-0.052168000489473336,0.4715699851512909,-0.0602869987487793,-0.6726300120353699,-0.1098800003528595,-0.0308810006827116,0.1500300019979477,0.04482899978756905,0.7716100215911865,0.08088099956512451,0.4584600031375885,0.4131200015544891,0.3734300136566162,0.5302000045776367,-0.053881999105215066,-0.4480400085449219,0.6614199876785278,-0.031502999365329735,-0.4093100130558014,0.5275300145149231,0.3552199900150299,-0.2036300003528595,0.01958999969065189,0.12759000062942505,0.19731000065803528,-0.8081799745559692,-0.12084999680519105,0.2566800117492676,-0.0622359998524189,-0.022257000207901,-0.12613999843597412,0.020710000768303868,-0.2968499958515167,-0.3196899890899658,0.3080799877643585,1224019981437767680,alamak why does it smell like something is burning now im sneezing non stop ,,"East Region, Singapore",,0.0772
