index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place,loc_pretrained
powerful,-0.10835069417953491,0.15465562045574188,-0.4656354486942291,0.5662093758583069,0.5389766693115234,0.8701112866401672,0.7978063225746155,-0.7516972422599792,-1.3049237728118896,-0.6187594532966614,-0.6143068075180054,-0.17075689136981964,-3.351672410964966,-0.41167548298835754,0.6089321374893188,0.07313412427902222,0.6210222840309143,0.23129235208034515,1.0051724910736084,-0.008706602267920971,-0.7154696583747864,0.4847526550292969,-0.8255496025085449,0.23790888488292694,-0.5331590175628662,1.3143484592437744,-0.8493735194206238,0.9589892029762268,0.2046051025390625,0.8113774061203003,0.1972207874059677,-0.17976637184619904,-0.10077446699142456,-0.20777659118175507,1.4159210920333862,0.5372133851051331,0.18873770534992218,-0.4324286878108978,-0.07551161199808121,-0.6624351143836975,0.024769768118858337,-0.31807687878608704,0.7934370636940002,-0.060660261660814285,-0.4737922251224518,0.10392644256353378,0.047303467988967896,0.3430335819721222,-0.7569466829299927,0.32679301500320435,1198270931052793861,scentsicles  orbs that give off a powerful smell,orbs that give off,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191247831924985857,what a big disappointment and a scum bag never again  worst queue wait time business scheme and smell   sentosa island universal studios singapore https www instagram compb4byqbuhajl igshid 1heq4nk7iv95f,sentosa island,"Central Region, Singapore",
nature,-0.2779330909252167,-0.6731477975845337,-0.8867744207382202,0.32843372225761414,0.04460101202130318,0.8914504051208496,1.0284801721572876,-0.8698247671127319,-0.43768933415412903,-0.030003616586327553,-0.8880594968795776,0.09409407526254654,-3.3357136249542236,0.2394043654203415,-0.04847632348537445,0.4892880916595459,-0.022621119394898415,0.15024767816066742,0.8172664046287537,-0.2585088610649109,0.2987506687641144,-1.3596066236495972,-0.21603898704051971,0.0870559960603714,0.06895837187767029,0.37341511249542236,-0.320017009973526,1.0512696504592896,0.34923574328422546,0.07408052682876587,0.08459523320198059,-1.0053889751434326,-0.23985370993614197,-0.894474983215332,0.40442267060279846,-0.15719087421894073,-0.6984527111053467,0.05720040202140808,0.891078531742096,-0.25923773646354675,-0.08320916444063187,-1.1962147951126099,0.20379860699176788,0.17249132692813873,-0.40428993105888367,0.9319545030593872,0.698790967464447,0.1666601151227951,0.05539275333285332,-0.17644548416137695,1188353279824142336,take it easy walk its been 3 weeks since i came out my knee is better the smell of nature is beautiful  reflections at bukit chandu in singapore https www swarmapp comcb1gu6xmkz8d,reflections at bukit chandu,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173606509588008961,why does bishan mrt smell like actual shit today,bishan mrt,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173491437108965376,smell more poison  brighton accessories house in sgp https www swarmapp comc9gobrsg9khw,brighton accessories house,"Central Region, Singapore",
chocolate,-0.3546937108039856,-0.755043089389801,-0.01338132843375206,0.7113135457038879,0.33264821767807007,0.2726615369319916,0.2987525761127472,-0.9940071105957031,0.4563625156879425,-0.9574302434921265,-0.6232874989509583,-0.8781166672706604,-3.709914445877075,-0.10910233110189438,-0.03553375229239464,0.7566856741905212,0.9968947768211365,-0.9149552583694458,0.0626618042588234,-0.20319055020809174,-0.8153078556060791,0.06895779818296432,0.12415188550949097,0.012226900085806847,0.7042583227157593,-1.0589306354522705,-0.5051397681236267,-0.10308640450239182,1.2625343799591064,-1.47008216381073,-0.13374470174312592,0.5835066437721252,-0.6099230647087097,-0.31420695781707764,-1.3772175312042236,-0.41546300053596497,-0.21444633603096008,-0.672856867313385,-0.8979877233505249,1.7502673864364624,-1.7452422380447388,-1.1492501497268677,-1.110885500907898,-0.7575171589851379,1.3842113018035889,0.08063989132642746,0.19311407208442688,0.28755590319633484,-0.15874575078487396,0.17719413340091705,1173488147230949377,can anyone explain why the fuck jurong west  boon lay sec there always got one chocolate smell willy wonka factory behind ,"jurong west,boon lay","West Region, Singapore",
no,0.37272000312805176,0.2027900069952011,0.053700000047683716,0.3299899995326996,-0.13065999746322632,0.19181999564170837,0.6456999778747559,0.6459299921989441,0.8151199817657471,-0.7524399757385254,0.15579000115394592,-0.6337100267410278,-4.251999855041504,-0.18803000450134277,-0.06071700155735016,0.0926399976015091,-0.17079000174999237,-0.19315999746322632,1.0575000047683716,-0.7616599798202515,0.10429999977350235,0.6438599824905396,0.7518399953842163,0.6412500143051147,-0.22271999716758728,-3.223099946975708,0.482589989900589,-0.37567999958992004,0.17236000299453735,-0.618179976940155,-0.2067600041627884,0.39851000905036926,1.12090003490448,-0.004718400072306395,-0.4479300081729889,0.30246999859809875,-0.6141999959945679,-0.12197999656200409,-1.2144999504089355,0.547469973564148,-2.197700023651123,0.8562899827957153,0.8752999901771545,-0.3835799992084503,0.17813000082969666,-0.3025600016117096,0.6627600193023682,1.0098999738693237,-0.0744279995560646,-0.7056699991226196,1173042692781170690,no smell fast loop make hay while the sun shines  reflections at bukit chandu in singapore https www swarmapp comcebciut1veh4,reflections at bukit chandu,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172635282837032961,i think i can smell the air of sg  woodlands checkpoint causeway in singapore https www swarmapp comc5968skga0f9,woodlands checkpoint,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167648468346630144,this harmless looking fruit is banned from all public transport  most hotels in singapore the smell allegedly lingers  resembles worn sports socks but those that have been left in a bag for 2 weeks  i tasted a bit today and now totally understand the ban pic twitter comj99b0nztcd,resembles worn sports,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165464447810334720,cant stay that long in little india tbh no offense but the smell is killing me im gonna pass out fr ,little india,"Central Region, Singapore",
music,-0.665172278881073,0.22122375667095184,0.08139300346374512,-0.043873079121112823,0.8923102617263794,0.6806670427322388,2.129411220550537,0.15094923973083496,-0.1874726563692093,-0.6094586849212646,-0.6542741060256958,-0.073867566883564,-4.17680025100708,-0.2500370144844055,-0.24710550904273987,-0.9097089171409607,-0.23425038158893585,0.47440004348754883,-0.3691233992576599,0.24676108360290527,-0.42513468861579895,-0.11842603236436844,0.0940239354968071,0.24333328008651733,0.5031449198722839,-0.26568907499313354,0.15134520828723907,0.2741658687591553,0.13434375822544098,-0.13948602974414825,-0.8360912203788757,-0.5525998473167419,-1.3362600803375244,0.6941573619842529,1.3857333660125732,-0.300601601600647,0.47053244709968567,-0.873276948928833,0.4735861122608185,-0.05473032966256142,-1.1895838975906372,0.556151807308197,-0.4774939715862274,-0.06067092716693878,-0.7378544211387634,0.5671640634536743,0.3494488000869751,-0.16655516624450684,-0.8364229798316956,-0.09136779606342316,1160781362774720513,little india in is a place with lots of character full of music smell of incense  good curries  la pequea india en es un lugar mgico lleno msica olor a incienso y buenos curris mada pic twitter comiodqcy94x5,little india,Sri Veeramakaliamman Temple,
armpits,-0.29796725511550903,-0.5128929018974304,0.6320409774780273,0.17205370962619781,0.07517357915639877,-0.892888069152832,0.15309691429138184,1.032895803451538,-0.7197319865226746,0.479189395904541,0.02017093077301979,-0.6553972363471985,-1.0480698347091675,0.36045244336128235,-0.24917179346084595,0.3555257320404053,0.014319217763841152,-1.6850881576538086,0.7214640378952026,-0.678847074508667,-0.5755436420440674,0.03797803074121475,0.18045711517333984,0.7143487334251404,0.3810464143753052,1.5626665353775024,-0.2844274342060089,1.4778966903686523,-0.8413575291633606,0.10648185759782791,-0.23886626958847046,0.6357390880584717,1.1097034215927124,-0.956362247467041,-0.4507412910461426,-0.5638932585716248,-0.6925315856933594,0.3274866044521332,0.06500495970249176,1.0070083141326904,1.3840904235839844,-0.3481746315956116,-0.8849676251411438,0.17131219804286957,0.3401583433151245,-0.38718634843826294,1.8885772228240967,0.5198509693145752,0.23519279062747955,0.04721379280090332,1158768455971155969,"cos his armpits smell like roses and hes as red as a cherry tomato 

  sumang lrt station https www instagram compb01avo8b6jq igshid befxw54lin7z",sumang lrt station,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158298952510443520, doesnt matter if you smell after eating as long as its yummy   korean fusion bbq https www instagram compb0xro3chrnj igshid njdkih99550u,korean fusion bbq,"Central Region, Singapore",
air,-0.8920671939849854,-0.27213308215141296,0.15481050312519073,-0.5032228827476501,-1.3223735094070435,1.68582284450531,0.5138502717018127,-0.7375871539115906,1.1299996376037598,0.6970210671424866,0.3944760262966156,0.32485079765319824,-4.298171043395996,0.40733852982521057,0.6017757654190063,0.7464141845703125,0.3317006826400757,-0.783625066280365,0.03534888103604317,-0.49555960297584534,-1.3899998664855957,-0.5798035264015198,-0.6078647375106812,-0.5304365754127502,-0.39065420627593994,-0.2174942046403885,-0.8204445838928223,0.6592494249343872,0.04333921894431114,0.2977598011493683,-0.7368103861808777,0.33983153104782104,-0.007502244785428047,0.4250250458717346,0.9690900444984436,-0.34506481885910034,-0.38528329133987427,0.3202644884586334,1.1443089246749878,0.44402170181274414,-1.6375746726989746,-0.3444935083389282,-1.2357544898986816,-1.16116464138031,-0.01163754053413868,0.7176197171211243,-0.8249568343162537,-0.4176488220691681,0.5226422548294067,-0.07567120343446732,1154343073234718720,outside air smell better d  lim chu kang singapore https www instagram compb0vkug5fgrgwux387ek2qm6pnsjr6v4d3bfvn00 igshid onlykyi6kik1,lim chu,"North Region, Singapore",
bookstore,0.40035173296928406,-0.03735470399260521,0.06948613375425339,-0.30115729570388794,0.546994686126709,-1.1092326641082764,0.7067834734916687,-0.4678717255592346,0.7323894500732422,-0.49790024757385254,-0.2745080888271332,-0.16262653470039368,-1.5613404512405396,-0.11038964241743088,0.510686993598938,-0.10095856338739395,0.458273708820343,0.07771352678537369,0.3787631094455719,0.6346853971481323,0.2923088073730469,-0.8202142715454102,0.01862325705587864,-0.6557458639144897,-0.24316556751728058,0.5949059128761292,0.3701223134994507,-0.7129256129264832,0.7200842499732971,-0.5626584887504578,0.9370743632316589,-0.15796107053756714,0.5266569256782532,-0.7959463000297546,0.10179834812879562,-0.5885756015777588,0.33650723099708557,0.2750105559825897,0.9340170621871948,-0.1940535604953766,0.8236279487609863,1.2534680366516113,-0.36649811267852783,-0.08741337805986404,0.34180307388305664,0.7576690912246704,0.34149789810180664,-0.170477494597435,-0.6999132037162781,0.38844650983810425,1149604074137849857,still like the smell of a bookstore  city square mall singapore https www instagram compbzz5qfyjiwhqoefa0lx7sntdc53esn4pr q5gw0 igshid 1tcekic7ghw5b,city square mall,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148085980118880257,the children got attracted by the smell  skinny cakes in serangoon singapore https www swarmapp comcjahqi2qsuv2,skinny cakes,"Central Region, Singapore",
worse,0.4378518760204315,0.31557080149650574,-0.01316411979496479,0.11918006837368011,-0.2701582610607147,0.6640820503234863,0.46543407440185547,0.3510068655014038,-0.3909819722175598,0.43630608916282654,0.724389374256134,-1.0191634893417358,-4.35750675201416,0.36152008175849915,0.23966999351978302,0.2735974192619324,0.6194791793823242,-0.31336334347724915,-0.32057732343673706,-0.3884369134902954,0.10397636145353317,0.5349335074424744,0.22551752626895905,0.47702649235725403,0.06197096034884453,1.577899694442749,-0.32774418592453003,-0.017180798575282097,-0.739281415939331,0.09216403216123581,-0.2993924915790558,0.04381918907165527,-0.07259023934602737,-0.07946958392858505,-0.17684975266456604,0.6875049471855164,-0.9820730090141296,-0.06279346346855164,-0.25022056698799133,0.3190000355243683,0.3524845540523529,0.4503716230392456,0.5766108632087708,-0.3693315088748932,0.25151190161705017,-0.5788207054138184,0.4472227990627289,0.7956508994102478,-0.7518245577812195,0.65234375,1134046041358028801,bishan mrt station has the worse smell evaaaaa ya ampun bau kentut ehhhh everytime tauuuuuu busuk siak,bishan mrt,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132678731208757248,i smell durian the first thing i opened the door    in pasir ris singapore https www swarmapp comc8sxfitayyvl,pasir ris,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130191219714187264,"smell the sea and feel the sky 
let your soul and spirit fly   siloso beach resort sentosa https www instagram compbxp9uqlasz6 igshid 1fufo20smagrw",siloso beach resort sentosa,"Central Region, Singapore",
foul,0.6504440903663635,0.30290842056274414,0.5767031908035278,-0.35300835967063904,0.41104206442832947,0.19740431010723114,1.0155471563339233,0.4099391996860504,-0.605948805809021,0.5988292694091797,1.0533227920532227,0.8112014532089233,-2.586061716079712,-0.7808053493499756,1.120456576347351,0.5653082728385925,0.7433457970619202,-0.7792150974273682,0.39695361256599426,-0.637913703918457,-0.45655375719070435,0.5256405472755432,1.4367789030075073,-0.27063360810279846,-0.403768926858902,0.5529374480247498,0.5573543906211853,-0.2573435604572296,-1.3328430652618408,0.5732512474060059,0.27292826771736145,0.2068125307559967,-0.04132358729839325,-0.3210218548774719,0.18700946867465973,1.2984607219696045,-1.3634352684020996,0.10265925526618958,0.15118905901908875,0.004859406501054764,0.5282132625579834,-0.24149301648139954,0.4886743426322937,-0.4936111569404602,0.028124548494815826,-0.0776573047041893,0.27151790261268616,0.31915998458862305,0.1715061068534851,0.685399055480957,1126327793770352640,throwback to yesterday lunch  beach road prawn noodle  personally i like the pig tail noodle and this is one of the rare hawker that the pig tails do not have a foul smell and taste to https www instagram compbxogbexgy1g utmsource igtwittershareigshid 10p4t15c96x1k,beach road prawn noodle,"East Region, Singapore",
tastes,-0.17391762137413025,-0.43586668372154236,0.5028352737426758,0.6824830770492554,0.9183626770973206,1.3995609283447266,0.0643249973654747,-0.5212548971176147,-0.134078711271286,0.4141380488872528,-0.4606435298919678,-0.7515721917152405,-3.3449525833129883,-0.0883735716342926,0.6410707235336304,0.4491499066352844,1.8517435789108276,-0.6930963397026062,0.6360209584236145,-0.3412657678127289,-0.21546253561973572,-0.07603999227285385,0.47926297783851624,0.7295100092887878,0.7324575781822205,1.3410818576812744,-0.2168627381324768,0.5976983308792114,0.6696167588233948,-0.6244688630104065,0.0015860258135944605,0.991884708404541,-0.1308022290468216,-0.8103227615356445,-0.709927499294281,0.7044821381568909,-0.8425154685974121,-0.07468666136264801,-0.047002289444208145,1.6407427787780762,0.46660301089286804,-0.6287753582000732,-1.3958810567855835,-0.43397530913352966,0.15328742563724518,-0.08211803436279297,1.0486615896224976,0.03078494779765606,-1.2215551137924194,0.35265684127807617,1126125507278462976,this is revolutionary for fb lovers culina at como dempsey provides possibly one of the most complete experience that fuses flavours tastes smell and sights one can shop for https www instagram compbxnecyehkzc utmsource igtwittershareigshid z9k9w0hidtfu,lovers culina,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124136405532233728,smell ya later  this gorgeous perfumery in singapore has their down right and their handcrafted fragrances and products were equally beautiful  definitely worth a visit https www instagram compbw 76ohb3i utmsource igtwittershareigshid ifse9nlta2xq,definitely worth,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124102146654388224,why does jurong east always smell like shit,jurong east,"West Region, Singapore",jurong east
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120206169115516933,"stop n smell the flower 
  tuas singapore https www instagram compbwjapaoh8gy utmsource igtwittershareigshid 1fenpbakv6g87",tuas,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117998607863570434,i love windy days coffee shops smell of old books and  clarke quay https www instagram compbwtuwhyblef utmsource igtwittershareigshid ogrzjcisohss,clarke quay,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116551071445348353,idk why but each time the train is reaching to tiong bahru station theres this smelly rubber burning smell flooding the train ,tiong bahru,"Central Region, Singapore",
latte,-1.1033906936645508,-0.7902653217315674,-0.18243855237960815,0.4511561393737793,0.24500684440135956,-0.03694816678762436,-0.5224518775939941,-1.9170410633087158,0.37339112162590027,0.31822121143341064,-0.816758930683136,-0.5203447341918945,-1.846716046333313,-0.09291151165962219,-0.37675243616104126,-0.09204325824975967,0.896662175655365,-0.44250038266181946,-0.2139703929424286,-0.06572597473859787,-0.283130407333374,0.05578700825572014,0.3410778343677521,-0.15700504183769226,0.8186317682266235,0.5277084112167358,0.6967303156852722,-0.42502763867378235,0.4814620614051819,-0.7188307046890259,0.41527625918388367,0.1338275820016861,-0.8988547921180725,-0.7626482844352722,0.19188623130321503,-0.3737102150917053,0.30591607093811035,0.2748147249221802,0.2737088203430176,2.3185150623321533,-0.6562331318855286,-1.1944471597671509,-1.2888820171356201,0.4356895685195923,1.0089179277420044,0.8209357857704163,0.19370725750923157,0.2500782012939453,-0.7446056008338928,0.041942048817873,1114996817823821824,the smell of starbucks latte is tempting me to get it but my wallet is crying ,starbucks,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109748257855397888,can you smell the best hot x buns in town  baker  cook singapore https www instagram compbvysrifbp8h utmsource igtwittershareigshid 1hms0xlfayg3o,baker  cook,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108529684482920448,enjoyed dinner at souffl too much last night i can still smell the yummy onion soup and taste the lobster and laksa  souffles  it is genius that a meal can be so light yet rich https www instagram compbvqcywkbqjn utmsource igtwittershareigshid 1veqxcq7iz00i,souffles,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106211108250112001,matcha green tea mask from love love love the smell and the texture   dnest https www instagram compbukbmbdbfm utmsource igtwittershareigshid r2vf323s1st1,dnest,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105836013799202817,"back of the pits and a small part of the singapore f1 track could almost smell the rubber and taste the fuel 
  singapore grand prix https www instagram compbu852unali2 utmsource igtwittershareigshid veaqn9uu82ui",grand prix,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105766374864027648,"this flower is look like you

so beautifull so bright and colourfull 
i can touch it i can see it i can smell it

but i cant keep it for me no matter how much i want it  cloud https www instagram compbu8amlanv4j utmsource igtwittershareigshid 15hdgt07oiuux",cloud,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103081148236869632,the smell  beejies house https www swarmapp comclq2krqoy8na,beejies house,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102798443112812544,smell the poisonnnnnn  brighton accessories house in sgp https www swarmapp comcbtv4vxpbwer,brighton accessories house,"Central Region, Singapore",
place,0.35293254256248474,-0.44243302941322327,-0.306672602891922,0.29765844345092773,0.6201661825180054,-0.11396589875221252,0.7611046433448792,-0.16533571481704712,-0.1604296714067459,0.025878507643938065,-0.08535201102495193,-0.3786865472793579,-4.797183513641357,0.26036322116851807,0.5618934631347656,1.2311275005340576,0.24179114401340485,-0.008918927982449532,-1.1732193231582642,-0.3050243854522705,0.7971473932266235,-1.2727652788162231,-0.13802774250507355,-0.35291558504104614,0.19341570138931274,0.23731330037117004,-0.2532213032245636,-0.22669059038162231,-0.00016907448298297822,-0.06454235315322876,0.5094070434570312,-0.48074930906295776,-0.5731682181358337,-0.26635435223579407,0.7626070380210876,0.4801473617553711,-0.1714719831943512,-0.13796564936637878,0.7401934862136841,0.42567166686058044,-0.4261636435985565,0.27365148067474365,-0.16275690495967865,0.052880365401506424,0.2117103785276413,0.30683913826942444,0.8937913179397583,0.2884778082370758,0.8470728993415833,0.3530217707157135,1097033416980127744,what i cant convey with pictures is the smell of this place its amazing you walk in and it just shuts your senses with flowers  flower dome https www instagram compbt w5b4fmj5 utmsource igtwittershareigshid 51rhnz5bw4a1,flower dome,"Central Region, Singapore",
