id,date,time,timezone,user_id,tweet,mentions,urls,hashtags,place,photos,hashtags,near,tweets_tokens,word_only_tokens,processed_tweets,all_triggers,potential_locations
6.67E+17,18/11/2015,16:28:53,8,197697287,Celebrating Deepavali today with colleagues and got this lovely henna done. The flowers smell amazingÌ¢åÛå_  https://instagram.com/p/-OC-tUBw15/ÌâåÊ,[],['https://instagram.com/p/-OC-tUBw15/'],[],"Central Region, Singapore",[],[],Singapore,"['Celebrating', 'Deepavali', 'today', 'with', 'colleagues', 'and', 'got', 'this', 'lovely', 'henna', 'done', '.', 'The', 'flowers', 'smell', 'amazingÌ¢', '\x80', 'å_', 'https://instagram.com/p/-OC-tUBw15/Ìâ']","['Celebrating', 'Deepavali', 'today', 'with', 'colleagues', 'and', 'got', 'this', 'lovely', 'henna', 'done', 'The', 'flowers', 'smell', 'amazingÌ¢', 'https', 'instagram', 'com', 'p', 'OC', 'tUBw15', 'Ìâ']",celebrating deepavali today with colleagues and got this lovely henna done the flowers smell amazing https instagram comp oc tubw15,flowers,
6.67E+17,17/11/2015,20:42:46,8,213086089,"Tuesday night is #sataynight, the delicious smell of satay fills the night air. #lastnightinsingaporeÌ¢åÛå_  https://instagram.com/p/-L7PYJPLpL/ÌâåÊ",[],['https://instagram.com/p/-L7PYJPLpL/'],"['#sataynight', '#lastnightinsingapore']","Central Region, Singapore",[],"['#sataynight', '#lastnightinsingapore']",Singapore,"['Tuesday', 'night', 'is', '#sataynight', ',', 'the', 'delicious', 'smell', 'of', 'satay', 'fills', 'the', 'night', 'air', '.', '#lastnightinsingaporeÌ¢', '\x80', 'å_', 'https://instagram.com/p/-L7PYJPLpL/Ìâ']","['Tuesday', 'night', 'is', 'sataynight', 'the', 'delicious', 'smell', 'of', 'satay', 'fills', 'the', 'night', 'air', 'lastnightinsingaporeÌ¢', 'https', 'instagram', 'com', 'p', 'L7PYJPLpL', 'Ìâ']",tuesday night is the delicious smell of satay fills the night air  https instagram comp l7pyjplpl,satay  delicious,
6.66E+17,17/11/2015,10:55:30,8,108633018,Lovin' the smell of books Ì¢åùå_Ìøåüåè about to get Moon Blossoms by Katrina Pallon Ì¢å÷å_Ìøåüåè (@ Basheer Graphic Books in Singapore)  https://www.swarmapp.com/c/kkwK3r6AEyZÌâåÊ,[],['https://www.swarmapp.com/c/kkwK3r6AEyZ'],[],"Central Region, Singapore",[],[],Singapore,"['Lovin', ""'"", 'the', 'smell', 'of', 'books', 'Ì¢', '\x9d', 'å_', 'Ìø', 'åü', '\x8f', 'about', 'to', 'get', 'Moon', 'Blossoms', 'by', 'Katrina', 'Pallon', 'Ì¢', '\x98', 'å_Ìø', 'åü', '\x8f', '(', '@', 'Basheer', 'Graphic', 'Books', 'in', 'Singapore', ')', 'https://www.swarmapp.com/c/kkwK3r6AEyZÌâ']","['Lovin', 'the', 'smell', 'of', 'books', 'Ì¢', 'Ìø', 'about', 'to', 'get', 'Moon', 'Blossoms', 'by', 'Katrina', 'Pallon', 'Ì¢', 'å_Ìø', 'Basheer', 'Graphic', 'Books', 'in', 'Singapore', 'https', 'www', 'swarmapp', 'com', 'c', 'kkwK3r6AEyZÌâ']",lovin the smell of books  about to get moon blossoms by katrina pallon   basheer graphic books in singapore https www swarmapp comckkwk3r6aeyz,,Basheer Graphic Books 
6.65E+17,13/11/2015,22:11:45,8,116713025,definitely not missing the smell of the (male) toilets here @ Phuture  https://instagram.com/p/-ByPc3inzD/ÌâåÊ,[],['https://instagram.com/p/-ByPc3inzD/'],[],"Central Region, Singapore",[],[],Singapore,"['definitely', 'not', 'missing', 'the', 'smell', 'of', 'the', '(', 'male', ')', 'toilets', 'here', '@', 'Phuture', 'https://instagram.com/p/-ByPc3inzD/Ìâ']","['definitely', 'not', 'missing', 'the', 'smell', 'of', 'the', 'male', 'toilets', 'here', 'Phuture', 'https', 'instagram', 'com', 'p', 'ByPc3inzD', 'Ìâ']",definitely not missing the smell of the male toilets here  phuture https instagram comp bypc3inzd,male,
6.64E+17,11/11/2015,09:53:36,8,593464259,@iloovemustaches i still dont smell it,['iloovemustaches'],[],[],"North Region, Singapore",[],[],Singapore,"['@iloovemustaches', 'i', 'still', 'dont', 'smell', 'it']","['iloovemustaches', 'i', 'still', 'dont', 'smell', 'it']", i still dont smell it,dont,
6.64E+17,10/11/2015,16:25:41,8,72901297,Surprise surprise Ì¡åÙå÷åÈÌ¢åÏå¬ I can totally smell the buttery and coffee smell the moment I open the tin yummsÌ¢åÛå_  https://instagram.com/p/95cQJKDCQK/ÌâåÊ,[],['https://instagram.com/p/95cQJKDCQK/'],[],"North-East Region, Singapore",[],[],Singapore,"['Surprise', 'surprise', 'Ì¡', '\x9f', '\x98', 'åÈ', 'Ì¢', '\x9c', 'å¬', 'I', 'can', 'totally', 'smell', 'the', 'buttery', 'and', 'coffee', 'smell', 'the', 'moment', 'I', 'open', 'the', 'tin', 'yummsÌ¢', '\x80', 'å_', 'https://instagram.com/p/95cQJKDCQK/Ìâ']","['Surprise', 'surprise', 'Ì¡', 'Ì¢', 'I', 'can', 'totally', 'smell', 'the', 'buttery', 'and', 'coffee', 'smell', 'the', 'moment', 'I', 'open', 'the', 'tin', 'yummsÌ¢', 'https', 'instagram', 'com', 'p', '95cQJKDCQK', 'Ìâ']",surprise surprise  i can totally smell the buttery and coffee smell the moment i open the tin yumms https instagram comp95cqjkdcqk,totally,
6.63E+17,08/11/2015,15:02:31,8,336629870,Drying drying drying...the smell damn strong!! @ Yoogane Singapore  https://instagram.com/p/90JJPnSrqo/ÌâåÊ,[],['https://instagram.com/p/90JJPnSrqo/'],[],"Central Region, Singapore",[],[],Singapore,"['Drying', 'drying', 'drying', '...', 'the', 'smell', 'damn', 'strong', '!', '!', '@', 'Yoogane', 'Singapore', 'https://instagram.com/p/90JJPnSrqo/Ìâ']","['Drying', 'drying', 'drying', 'the', 'smell', 'damn', 'strong', 'Yoogane', 'Singapore', 'https', 'instagram', 'com', 'p', '90JJPnSrqo', 'Ìâ']",drying drying drying the smell damn strong  yoogane singapore https instagram comp90jjpnsrqo,,
6.63E+17,08/11/2015,13:47:25,8,20900737,"Scouting: 5 Tips for Avoiding a Bad Sushi Restaurant | Scout BlogScout Blog -  http://blog.scout.me/5-tips-eating-sushi/ÌâåÊÌ¢åÛå_Shouldn't smell of fish .",[],['http://blog.scout.me/5-tips-eating-sushi/'],[],"West Region, Singapore",[],[],Singapore,"['Scouting', ':', '5', 'Tips', 'for', 'Avoiding', 'a', 'Bad', 'Sushi', 'Restaurant', '|', 'Scout', 'BlogScout', 'Blog', '-', 'http://blog.scout.me/5-tips-eating-sushi/Ìâ', 'Ì¢', '\x80', 'å_', ""Shouldn't"", 'smell', 'of', 'fish', '.']","['Scouting', '5', 'Tips', 'for', 'Avoiding', 'a', 'Bad', 'Sushi', 'Restaurant', 'Scout', 'BlogScout', 'Blog', 'http', 'blog', 'scout', 'me', '5', 'tips', 'eating', 'sushi', 'Ìâ', 'Ì¢', 'Shouldn', 't', 'smell', 'of', 'fish']","scouting 5 tips for avoiding a bad sushi restaurant  scout blogscout blog http blog scout me5 tips eating sushishouldnt smell of fish ",shouldnt,
6.63E+17,08/11/2015,11:12:37,8,51522419,I love the smell of fresh ambition in the morning Ì¡åÙå÷åÅ @ Sims Avenue  https://instagram.com/p/9zu1mIy6Mm/ÌâåÊ,[],['https://instagram.com/p/9zu1mIy6Mm/'],[],"Central Region, Singapore",[],[],Singapore,"['I', 'love', 'the', 'smell', 'of', 'fresh', 'ambition', 'in', 'the', 'morning', 'Ì¡', '\x9f', '\x98', '\x81', '@', 'Sims', 'Avenue', 'https://instagram.com/p/9zu1mIy6Mm/Ìâ']","['I', 'love', 'the', 'smell', 'of', 'fresh', 'ambition', 'in', 'the', 'morning', 'Ì¡', 'Sims', 'Avenue', 'https', 'instagram', 'com', 'p', '9zu1mIy6Mm', 'Ìâ']",i love the smell of fresh ambition in the morning   sims avenue https instagram comp9zu1miy6mm,ambition,
6.63E+17,07/11/2015,21:53:02,8,593464259,@iloovemustaches do u smell something?,['iloovemustaches'],[],[],"Central Region, Singapore",[],[],Singapore,"['@iloovemustaches', 'do', 'u', 'smell', 'something', '?']","['iloovemustaches', 'do', 'u', 'smell', 'something']", do u smell something ,,
6.63E+17,07/11/2015,11:25:24,8,45149333,Love the smell of coffee in the morning ! @ Coast and Company  https://instagram.com/p/9xLgXtpUPb/ÌâåÊ,[],['https://instagram.com/p/9xLgXtpUPb/'],[],"East Region, Singapore",[],[],Singapore,"['Love', 'the', 'smell', 'of', 'coffee', 'in', 'the', 'morning', '!', '@', 'Coast', 'and', 'Company', 'https://instagram.com/p/9xLgXtpUPb/Ìâ']","['Love', 'the', 'smell', 'of', 'coffee', 'in', 'the', 'morning', 'Coast', 'and', 'Company', 'https', 'instagram', 'com', 'p', '9xLgXtpUPb', 'Ìâ']",love the smell of coffee in the morning  coast and company https instagram comp9xlgxtpupb,coffee,Coast and Company 
6.63E+17,07/11/2015,11:15:33,8,48600053,Breakfast with a view (and smell Ì¡åÙå÷åÉÌøå_åä @ Riders Cafe  https://instagram.com/p/9xKYNBF8PM/ÌâåÊ,[],['https://instagram.com/p/9xKYNBF8PM/'],[],"Central Region, Singapore",[],[],Singapore,"['Breakfast', 'with', 'a', 'view', '(', 'and', 'smell', 'Ì¡', '\x9f', '\x98', 'Ìøå_', '\x89', '@', 'Riders', 'Cafe', 'https://instagram.com/p/9xKYNBF8PM/Ìâ']","['Breakfast', 'with', 'a', 'view', 'and', 'smell', 'Ì¡', 'Ìøå_', 'Riders', 'Cafe', 'https', 'instagram', 'com', 'p', '9xKYNBF8PM', 'Ìâ']",breakfast with a view and smell   riders cafe https instagram comp9xkynbf8pm,,
6.63E+17,06/11/2015,19:40:35,8,99595746,"That red cup. I can smell Christmas already! #ToffeeNutLatte @ Starbucks Singapore  https://instagram.com/p/9vfYV9EvOa/ÌâåÊ",[],['https://instagram.com/p/9vfYV9EvOa/'],['#toffeenutlatte'],"Central Region, Singapore",[],['#toffeenutlatte'],Singapore,"['That', 'red', 'cup', '.', 'I', 'can', 'smell', 'Christmas', 'already', '!', '#ToffeeNutLatte', '@', 'Starbucks', 'Singapore', 'https://instagram.com/p/9vfYV9EvOa/Ìâ']","['That', 'red', 'cup', 'I', 'can', 'smell', 'Christmas', 'already', 'ToffeeNutLatte', 'Starbucks', 'Singapore', 'https', 'instagram', 'com', 'p', '9vfYV9EvOa', 'Ìâ']","that red cup i can smell christmas already   starbucks singapore https instagram comp9vfyv9evoa",,
6.62E+17,05/11/2015,20:43:03,8,2398721948,I have not bathe since morning! Yeap i know i am kopet. So what?! My husband still kiss and smell me.,[],[],[],"West Region, Singapore",[],[],Singapore,"['I', 'have', 'not', 'bathe', 'since', 'morning', '!', 'Yeap', 'i', 'know', 'i', 'am', 'kopet', '.', 'So', 'what', '?', '!', 'My', 'husband', 'still', 'kiss', 'and', 'smell', 'me', '.']","['I', 'have', 'not', 'bathe', 'since', 'morning', 'Yeap', 'i', 'know', 'i', 'am', 'kopet', 'So', 'what', 'My', 'husband', 'still', 'kiss', 'and', 'smell', 'me']",i have not bathe since morning yeap i know i am kopet so what my husband still kiss and smell me ,,
6.62E+17,03/11/2015,23:09:24,8,15498642,Strong chemical smell in the air here. #sghaze over so now #selfsmoke? @ Tampines Central Park  https://instagram.com/p/9oI41urApz/ÌâåÊ,[],['https://instagram.com/p/9oI41urApz/'],"['#sghaze', '#selfsmoke']","East Region, Singapore",[],"['#sghaze', '#selfsmoke']",Singapore,"['Strong', 'chemical', 'smell', 'in', 'the', 'air', 'here', '.', '#sghaze', 'over', 'so', 'now', '#selfsmoke', '?', '@', 'Tampines', 'Central', 'Park', 'https://instagram.com/p/9oI41urApz/Ìâ']","['Strong', 'chemical', 'smell', 'in', 'the', 'air', 'here', 'sghaze', 'over', 'so', 'now', 'selfsmoke', 'Tampines', 'Central', 'Park', 'https', 'instagram', 'com', 'p', '9oI41urApz', 'Ìâ']",strong chemical smell in the air here over so now  tampines central park https instagram comp9oi41urapz,chemical,Tampines Central Park 
6.61E+17,01/11/2015,22:14:05,8,1382436391,"I can smell Christmas na, it's just around the corner! #Christmas2015 @Ì¢åÛå_  https://instagram.com/p/9i4-L9kciaqwpi8FyALdfcPIhk4whmCTS3G8w0/ÌâåÊÌ¢åÛå_",[],['https://instagram.com/p/9i4-L9kciaqwpi8FyALdfcPIhk4whmCTS3G8w0/'],['#christmas2015'],"Central Region, Singapore",[],['#christmas2015'],Singapore,"['I', 'can', 'smell', 'Christmas', 'na', ',', ""it's"", 'just', 'around', 'the', 'corner', '!', '#Christmas2015', '@Ì¢', '\x80', 'å_', 'https://instagram.com/p/9i4-L9kciaqwpi8FyALdfcPIhk4whmCTS3G8w0/Ìâ', 'Ì¢', '\x80', 'å_']","['I', 'can', 'smell', 'Christmas', 'na', 'it', 's', 'just', 'around', 'the', 'corner', 'Christmas2015', 'Ì¢', 'https', 'instagram', 'com', 'p', '9i4', 'L9kciaqwpi8FyALdfcPIhk4whmCTS3G8w0', 'Ìâ', 'Ì¢']",i can smell christmas na its just around the corner  https instagram comp9i4 l9kciaqwpi8fyaldfcpihk4whmcts3g8w0,,
6.61E+17,01/11/2015,19:02:13,8,48704438,I smell something fishy Ì¡åÙåêåÙ @ Manhatten Fish Market @ Marina Square  https://instagram.com/p/9ijAnVyBwa/ÌâåÊ,[],['https://instagram.com/p/9ijAnVyBwa/'],[],"Central Region, Singapore",[],[],Singapore,"['I', 'smell', 'something', 'fishy', 'Ì¡', '\x9f', '\x90', '\x9f', '@', 'Manhatten', 'Fish', 'Market', '@', 'Marina', 'Square', 'https://instagram.com/p/9ijAnVyBwa/Ìâ']","['I', 'smell', 'something', 'fishy', 'Ì¡', 'Manhatten', 'Fish', 'Market', 'Marina', 'Square', 'https', 'instagram', 'com', 'p', '9ijAnVyBwa', 'Ìâ']",i smell something fishy   manhatten fish market  marina square https instagram comp9ijanvybwa,,Manhatten Fish Market 
6.61E+17,01/11/2015,15:04:27,8,73432710,If you can only smell it. #pluviophile #rainydayisthebestweatherÌ¢åÛå_  https://instagram.com/p/9iHzB7ssTQbTD4yor_6M9ymVbL-4pp86q-yns0/ÌâåÊÌ¢åÛå_,[],['https://instagram.com/p/9iHzB7ssTQbTD4yor_6M9ymVbL-4pp86q-yns0/'],"['#pluviophile', '#rainydayisthebestweather']","North Region, Singapore",[],"['#pluviophile', '#rainydayisthebestweather']",Singapore,"['If', 'you', 'can', 'only', 'smell', 'it', '.', '#pluviophile', '#rainydayisthebestweatherÌ¢', '\x80', 'å_', 'https://instagram.com/p/9iHzB7ssTQbTD4yor_6M9ymVbL-4pp86q-yns0/Ìâ', 'Ì¢', '\x80', 'å_']","['If', 'you', 'can', 'only', 'smell', 'it', 'pluviophile', 'rainydayisthebestweatherÌ¢', 'https', 'instagram', 'com', 'p', '9iHzB7ssTQbTD4yor_6M9ymVbL', '4pp86q', 'yns0', 'Ìâ', 'Ì¢']",if you can only smell it  https instagram comp9ihzb7sstqbtd4yor6m9ymvbl 4pp86q yns0,only,
6.60E+17,31/10/2015,14:06:59,8,47268795,The only regret I've after every hotpot is the smell which I've t deal wÌ¢åÛå_  https://instagram.com/p/9fcbVqpDuam7g9y2Qj2_4xB8pu9kqRo_Guwjc0/ÌâåÊÌ¢åÛå_,[],['https://instagram.com/p/9fcbVqpDuam7g9y2Qj2_4xB8pu9kqRo_Guwjc0/'],[],"Central Region, Singapore",[],[],Singapore,"['The', 'only', 'regret', ""I've"", 'after', 'every', 'hotpot', 'is', 'the', 'smell', 'which', ""I've"", 't', 'deal', 'wÌ¢', '\x80', 'å_', 'https://instagram.com/p/9fcbVqpDuam7g9y2Qj2_4xB8pu9kqRo_Guwjc0/Ìâ', 'Ì¢', '\x80', 'å_']","['The', 'only', 'regret', 'I', 've', 'after', 'every', 'hotpot', 'is', 'the', 'smell', 'which', 'I', 've', 't', 'deal', 'wÌ¢', 'https', 'instagram', 'com', 'p', '9fcbVqpDuam7g9y2Qj2_4xB8pu9kqRo_Guwjc0', 'Ìâ', 'Ì¢']",the only regret ive after every hotpot is the smell which ive t deal w https instagram comp9fcbvqpduam7g9y2qj24xb8pu9kqroguwjc0,,
6.60E+17,30/10/2015,00:09:46,8,163356350,The smell is so ...,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['The', 'smell', 'is', 'so', '...']","['The', 'smell', 'is', 'so']",the smell is so ,,
6.60E+17,30/10/2015,00:09:18,8,163356350,The haze smell like something burning,[],[],[],"North-East Region, Singapore",[],[],Singapore,"['The', 'haze', 'smell', 'like', 'something', 'burning']","['The', 'haze', 'smell', 'like', 'something', 'burning']",the haze smell like something burning,haze,
6.60E+17,29/10/2015,23:43:30,8,220601160,hehe sleeping w babes jacket tonight & the smell of it makes me feel like hes really here Ì¡åÙå÷åÅÌ¡åÙåÕåÒ,[],[],[],"West Region, Singapore",[],[],Singapore,"['hehe', 'sleeping', 'w', 'babes', 'jacket', 'tonight', '&', 'the', 'smell', 'of', 'it', 'makes', 'me', 'feel', 'like', 'hes', 'really', 'here', 'Ì¡', '\x9f', '\x98', '\x81', 'Ì¡', '\x9f', '\x92', '\x93']","['hehe', 'sleeping', 'w', 'babes', 'jacket', 'tonight', 'the', 'smell', 'of', 'it', 'makes', 'me', 'feel', 'like', 'hes', 'really', 'here', 'Ì¡', 'Ì¡']",hehe sleeping w babes jacket tonight  the smell of it makes me feel like hes really here ,,
6.60E+17,29/10/2015,08:15:55,8,45576407,"Time to wake up and smell the coffee everyone! Ì¡åÙå÷å«Ì¢å÷å¥Ìøåüåè#ThursdayÌ_åÑå© @ Nylon Coffee Roasters  https://instagram.com/p/9ZqqkmpaSG/ÌâåÊ",[],['https://instagram.com/p/9ZqqkmpaSG/'],['#thursdayÌ_åÑå©'],"Central Region, Singapore",[],['#thursdayÌ_åÑå©'],Singapore,"['Time', 'to', 'wake', 'up', 'and', 'smell', 'the', 'coffee', 'everyone', '!', 'Ì¡', '\x9f', '\x98', 'å«', 'Ì¢', '\x98', '\x95', 'Ìø', 'åü', '\x8f', '#ThursdayÌ_', '\x97', 'å©', '@', 'Nylon', 'Coffee', 'Roasters', 'https://instagram.com/p/9ZqqkmpaSG/Ìâ']","['Time', 'to', 'wake', 'up', 'and', 'smell', 'the', 'coffee', 'everyone', 'Ì¡', 'Ì¢', 'Ìø', 'ThursdayÌ_', 'Nylon', 'Coffee', 'Roasters', 'https', 'instagram', 'com', 'p', '9ZqqkmpaSG', 'Ìâ']","time to wake up and smell the coffee everyone    nylon coffee roasters https instagram comp9zqqkmpasg",,Nylon Coffee Roasters 
6.60E+17,29/10/2015,07:45:52,8,101243298,It hasn't smell so fresh and the sun hasn't glowed so bright and clear in such a long time! It seemsÌ¢åÛå_  https://instagram.com/p/9ZnOVrgwti/ÌâåÊ,[],['https://instagram.com/p/9ZnOVrgwti/'],[],"Central Region, Singapore",[],[],Singapore,"['It', ""hasn't"", 'smell', 'so', 'fresh', 'and', 'the', 'sun', ""hasn't"", 'glowed', 'so', 'bright', 'and', 'clear', 'in', 'such', 'a', 'long', 'time', '!', 'It', 'seemsÌ¢', '\x80', 'å_', 'https://instagram.com/p/9ZnOVrgwti/Ìâ']","['It', 'hasn', 't', 'smell', 'so', 'fresh', 'and', 'the', 'sun', 'hasn', 't', 'glowed', 'so', 'bright', 'and', 'clear', 'in', 'such', 'a', 'long', 'time', 'It', 'seemsÌ¢', 'https', 'instagram', 'com', 'p', '9ZnOVrgwti', 'Ìâ']",it hasnt smell so fresh and the sun hasnt glowed so bright and clear in such a long time it seems https instagram comp9znovrgwti,hasnt,
6.59E+17,26/10/2015,19:52:19,8,573373061,Still hazy in the night! I don't know when i can smell the freshness of the night where there is noÌ¢åÛå_  https://instagram.com/p/9TL-kbDjOk/ÌâåÊ,[],['https://instagram.com/p/9TL-kbDjOk/'],[],"East Region, Singapore",[],[],Singapore,"['Still', 'hazy', 'in', 'the', 'night', '!', 'I', ""don't"", 'know', 'when', 'i', 'can', 'smell', 'the', 'freshness', 'of', 'the', 'night', 'where', 'there', 'is', 'noÌ¢', '\x80', 'å_', 'https://instagram.com/p/9TL-kbDjOk/Ìâ']","['Still', 'hazy', 'in', 'the', 'night', 'I', 'don', 't', 'know', 'when', 'i', 'can', 'smell', 'the', 'freshness', 'of', 'the', 'night', 'where', 'there', 'is', 'noÌ¢', 'https', 'instagram', 'com', 'p', '9TL', 'kbDjOk', 'Ìâ']",still hazy in the night i dont know when i can smell the freshness of the night where there is no https instagram comp9tl kbdjok,,
6.59E+17,26/10/2015,18:33:39,8,124849194,Home sweet home! Mad tired and sticky. Anyone wanna smell me??? Hehe (@ Ang Mo Kio Ave 4 Blk 612)  https://www.swarmapp.com/c/9YiCWR0bu76ÌâåÊ,[],['https://www.swarmapp.com/c/9YiCWR0bu76'],[],"North-East Region, Singapore",[],[],Singapore,"['Home', 'sweet', 'home', '!', 'Mad', 'tired', 'and', 'sticky', '.', 'Anyone', 'wanna', 'smell', 'me', '?', '?', '?', 'Hehe', '(', '@', 'Ang', 'Mo', 'Kio', 'Ave', '4', 'Blk', '612', ')', 'https://www.swarmapp.com/c/9YiCWR0bu76Ìâ']","['Home', 'sweet', 'home', 'Mad', 'tired', 'and', 'sticky', 'Anyone', 'wanna', 'smell', 'me', 'Hehe', 'Ang', 'Mo', 'Kio', 'Ave', '4', 'Blk', '612', 'https', 'www', 'swarmapp', 'com', 'c', '9YiCWR0bu76Ìâ']",home sweet home mad tired and sticky anyone wanna smell me hehe  ang mo kio ave 4 blk 612 https www swarmapp comc9yicwr0bu76,,Ang Mo Kio 
6.58E+17,26/10/2015,08:12:00,8,1326292566,Smell the rosesÌ¡åÙåÎå_Ì¡åÙåªåÎÌ¡åÙåèå_ #enjoysimplethings #enjoylifetothefullest @ Gardens by the Bay  https://instagram.com/p/9R71YiPP0f/ÌâåÊ,[],['https://instagram.com/p/9R71YiPP0f/'],"['#enjoysimplethings', '#enjoylifetothefullest']","Central Region, Singapore",[],"['#enjoysimplethings', '#enjoylifetothefullest']",Singapore,"['Smell', 'the', 'rosesÌ¡', '\x9f', '\x8c', 'å_Ì¡', '\x9f', '\x99', '\x8c', 'Ì¡', '\x9f', '\x8f', 'å_', '#enjoysimplethings', '#enjoylifetothefullest', '@', 'Gardens', 'by', 'the', 'Bay', 'https://instagram.com/p/9R71YiPP0f/Ìâ']","['Smell', 'the', 'rosesÌ¡', 'å_Ì¡', 'Ì¡', 'å_', 'enjoysimplethings', 'enjoylifetothefullest', 'Gardens', 'by', 'the', 'Bay', 'https', 'instagram', 'com', 'p', '9R71YiPP0f', 'Ìâ']",smell the roses  gardens by the bay https instagram comp9r71yipp0f,,Gardens by the bay
6.58E+17,24/10/2015,23:04:39,8,18112810,"I absolutely loved the sound of the waterfall, feel of the water mist, and clean, ""nature"" smell ofÌ¢åÛå_  https://instagram.com/p/9OYPcxR9uQ/ÌâåÊ",[],['https://instagram.com/p/9OYPcxR9uQ/'],[],"Central Region, Singapore",[],[],Singapore,"['I', 'absolutely', 'loved', 'the', 'sound', 'of', 'the', 'waterfall', ',', 'feel', 'of', 'the', 'water', 'mist', ',', 'and', 'clean', ',', '""', 'nature', '""', 'smell', 'ofÌ¢', '\x80', 'å_', 'https://instagram.com/p/9OYPcxR9uQ/Ìâ']","['I', 'absolutely', 'loved', 'the', 'sound', 'of', 'the', 'waterfall', 'feel', 'of', 'the', 'water', 'mist', 'and', 'clean', 'nature', 'smell', 'ofÌ¢', 'https', 'instagram', 'com', 'p', '9OYPcxR9uQ', 'Ìâ']",i absolutely loved the sound of the waterfall feel of the water mist and clean nature smell of https instagram comp9oypcxr9uq,nature,
6.57E+17,22/10/2015,09:22:47,8,60244752,Why do you smell so nice Ì¡åÙå÷åÎÌ¡åÙå÷åÎ @ Treehouse Villas@Changi  https://instagram.com/p/9HwwFJv1U3/ÌâåÊ,[],['https://instagram.com/p/9HwwFJv1U3/'],[],"East Region, Singapore",[],[],Singapore,"['Why', 'do', 'you', 'smell', 'so', 'nice', 'Ì¡', '\x9f', '\x98', '\x8c', 'Ì¡', '\x9f', '\x98', '\x8c', '@', 'Treehouse', 'Villas', '@Changi', 'https://instagram.com/p/9HwwFJv1U3/Ìâ']","['Why', 'do', 'you', 'smell', 'so', 'nice', 'Ì¡', 'Ì¡', 'Treehouse', 'Villas', 'Changi', 'https', 'instagram', 'com', 'p', '9HwwFJv1U3', 'Ìâ']",why do you smell so nice   treehouse villas https instagram comp9hwwfjv1u3,,
6.57E+17,21/10/2015,20:12:01,8,105735833,All my classmates smell my delicious food @ Teppei Syokudo  https://instagram.com/p/9GWQioypV8/ÌâåÊ,[],['https://instagram.com/p/9GWQioypV8/'],[],"Central Region, Singapore",[],[],Singapore,"['All', 'my', 'classmates', 'smell', 'my', 'delicious', 'food', '@', 'Teppei', 'Syokudo', 'https://instagram.com/p/9GWQioypV8/Ìâ']","['All', 'my', 'classmates', 'smell', 'my', 'delicious', 'food', 'Teppei', 'Syokudo', 'https', 'instagram', 'com', 'p', '9GWQioypV8', 'Ìâ']",all my classmates smell my delicious food  teppei syokudo https instagram comp9gwqioypv8,classmates,
6.57E+17,21/10/2015,15:52:27,8,16138887,Checking out the fish market in China Town. Just be glad we aren't to the time when you can smell aÌ¢åÛå_  https://instagram.com/p/9F4janEu8X/ÌâåÊ,[],['https://instagram.com/p/9F4janEu8X/'],[],"Central Region, Singapore",[],[],Singapore,"['Checking', 'out', 'the', 'fish', 'market', 'in', 'China', 'Town', '.', 'Just', 'be', 'glad', 'we', ""aren't"", 'to', 'the', 'time', 'when', 'you', 'can', 'smell', 'aÌ¢', '\x80', 'å_', 'https://instagram.com/p/9F4janEu8X/Ìâ']","['Checking', 'out', 'the', 'fish', 'market', 'in', 'China', 'Town', 'Just', 'be', 'glad', 'we', 'aren', 't', 'to', 'the', 'time', 'when', 'you', 'can', 'smell', 'aÌ¢', 'https', 'instagram', 'com', 'p', '9F4janEu8X', 'Ìâ']",checking out the fish market in china town just be glad we arent to the time when you can smell a https instagram comp9f4janeu8x,,
6.57E+17,21/10/2015,12:29:00,8,320536378,The only rubbish dump that doesnt smell Ì¡åÙå÷åâ | #hhn #hhn5 #uss #universalstudiosÌ¢åÛå_  https://instagram.com/p/9FhRLzmx15/ÌâåÊ,[],['https://instagram.com/p/9FhRLzmx15/'],"['#hhn', '#hhn5', '#uss', '#universalstudios']","Central Region, Singapore",[],"['#hhn', '#hhn5', '#uss', '#universalstudios']",Singapore,"['The', 'only', 'rubbish', 'dump', 'that', 'doesnt', 'smell', 'Ì¡', '\x9f', '\x98', '\x82', '|', '#hhn', '#hhn5', '#uss', '#universalstudiosÌ¢', '\x80', 'å_', 'https://instagram.com/p/9FhRLzmx15/Ìâ']","['The', 'only', 'rubbish', 'dump', 'that', 'doesnt', 'smell', 'Ì¡', 'hhn', 'hhn5', 'uss', 'universalstudiosÌ¢', 'https', 'instagram', 'com', 'p', '9FhRLzmx15', 'Ìâ']",the only rubbish dump that doesnt smell    https instagram comp9fhrlzmx15,,
