id,date,time,timezone,user_id,tweet,mentions,urls,hashtags,place,photos,hashtags.1,near,tweets_tokens,word_only_tokens,processed_tweets,triggers,triggers2,triggers3,all_triggers,potential_locations,LOC
9.8251E+17,07/04/2018,14:47:05,8,46615059,i smell and taste chocolate ice-cream. dangerous. - drinking a noa pecan mud cake stout by @omnipollo @ freehouse  Ã¢Â€Â”  http://untp.beer/s/c582361985Ã¢Â  #photo,['omnipollo'],['http://untp.beer/s/c582361985'],['#photo'],"Central Region, Singapore",[],['#photo'],Singapore,"['I', 'smell', 'and', 'taste', 'chocolate', 'ice-cream', '.', 'Dangerous', '.', '-', 'Drinking', 'a', 'Noa', 'Pecan', 'Mud', 'Cake', 'Stout', 'by', '@Omnipollo', '@', 'Freehouse', 'Ã¢', '\x80', '\x94', 'http://untp.beer/s/c582361985Ã‚', '#photo']","['I', 'smell', 'and', 'taste', 'chocolate', 'ice', 'cream', 'Dangerous', 'Drinking', 'a', 'Noa', 'Pecan', 'Mud', 'Cake', 'Stout', 'by', 'Omnipollo', 'Freehouse', 'Ã¢', 'http', 'untp', 'beer', 's', 'c582361985Ã‚', 'photo']",i smell and taste chocolate ice cream dangerous drinking a noa pecan mud cake stout by  freehouse  http untp beersc582361985 ,,,,,Omnipollo ,
9.82398E+17,07/04/2018,07:20:23,8,431588395,travelling the world with #otterbox. well-deserved break to #thelandofsmiles. the familiar smellÃ¢Â€Â_  https://www.instagram.com/p/bhp0k6ggj3b/Ã¢Â ,[],['https://www.instagram.com/p/BhP0k6GgJ3b/'],"['#otterbox', '#thelandofsmiles']","East Region, Singapore",[],"['#otterbox', '#thelandofsmiles']",Singapore,"['Travelling', 'the', 'world', 'with', '#otterbox', '.', 'Well-deserved', 'break', 'to', '#thelandofsmiles', '.', 'The', 'familiar', 'smellÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BhP0k6GgJ3b/Ã‚']","['Travelling', 'the', 'world', 'with', 'otterbox', 'Well', 'deserved', 'break', 'to', 'thelandofsmiles', 'The', 'familiar', 'smellÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BhP0k6GgJ3b', 'Ã‚']",travelling the world with well deserved break to the familiar smell https www instagram compbhp0k6ggj3b,,,familiar ,familiar,,
9.82094E+17,06/04/2018,11:14:36,8,8.41265E+17,first time to try queen helene's scrub and i like it. the smell of pomegranate and how soft itÃ¢Â€Â_  https://www.instagram.com/p/bhnqln8b_rk/Ã¢Â ,[],['https://www.instagram.com/p/BhNqln8B_RK/'],[],"North Region, Singapore",[],[],Singapore,"['First', 'time', 'to', 'try', 'Queen', ""Helene's"", 'Scrub', 'and', 'I', 'like', 'it', '.', 'The', 'smell', 'of', 'pomegranate', 'and', 'how', 'soft', 'itÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BhNqln8B_RK/Ã‚']","['First', 'time', 'to', 'try', 'Queen', 'Helene', 's', 'Scrub', 'and', 'I', 'like', 'it', 'The', 'smell', 'of', 'pomegranate', 'and', 'how', 'soft', 'itÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BhNqln8B_RK', 'Ã‚']",first time to try queen helenes scrub and i like it the smell of pomegranate and how soft it https www instagram compbhnqln8brk,pomegranate,,,pomegranate,,
9.82036E+17,06/04/2018,07:24:55,8,461949683,"got some burning smell ah ???? (@ bus stop 77331 (blk 747a) in pasir ris, singapore) https://www.swarmapp.com/c/drkalnhmhbsÃ¢Â ",[],['https://www.swarmapp.com/c/dRKalnHmhBs'],[],"East Region, Singapore",[],[],Singapore,"['got', 'some', 'burning', 'smell', 'ah', '?', '?', '?', '(', '@', 'Bus', 'Stop', '77331', '(', 'Blk', '747A', ')', 'in', 'Pasir', 'Ris', ',', 'Singapore', ')', 'https://www.swarmapp.com/c/dRKalnHmhBsÃ‚']","['got', 'some', 'burning', 'smell', 'ah', 'Bus', 'Stop', '77331', 'Blk', '747A', 'in', 'Pasir', 'Ris', 'Singapore', 'https', 'www', 'swarmapp', 'com', 'c', 'dRKalnHmhBsÃ‚']",got some burning smell ah  bus stop 77331 blk 747a in pasir ris singapore https www swarmapp comcdrkalnhmhbs,,,burning ,burning,Bus Stop 77331,
9.79664E+17,30/03/2018,18:18:00,8,548097873,missed the smell of the rain Ã¢Â˜ÂºÃ¯Â¸Âè Ã¢Â˜Â”Ã¯Â¸Âè @ marina bay sands  https://www.instagram.com/p/bg8zey8nyu11olhz-r2bflg0zhm1tow9mq--6q0/Ã¢Â Ã¢Â€Â_,[],['https://www.instagram.com/p/Bg8ZeY8nyu11OlHz-R2BFlG0ZHm1Tow9MQ--6Q0/'],[],"Central Region, Singapore",[],[],Singapore,"['Missed', 'the', 'smell', 'of', 'the', 'rain', 'Ã¢', '\x98', 'ÂºÃ¯', 'Â¸', '\x8f', 'Ã¢', '\x98', '\x94', 'Ã¯', 'Â¸', '\x8f', '@', 'Marina', 'Bay', 'Sands', 'https://www.instagram.com/p/Bg8ZeY8nyu11OlHz-R2BFlG0ZHm1Tow9MQ--6Q0/Ã‚', 'Ã¢', '\x80', 'Â_']","['Missed', 'the', 'smell', 'of', 'the', 'rain', 'Ã¢', 'ÂºÃ¯', 'Ã¢', 'Ã¯', 'Marina', 'Bay', 'Sands', 'https', 'www', 'instagram', 'com', 'p', 'Bg8ZeY8nyu11OlHz', 'R2BFlG0ZHm1Tow9MQ', '6Q0', 'Ã‚', 'Ã¢']",missed the smell of the rain    marina bay sands https www instagram compbg8zey8nyu11olhz r2bflg0zhm1tow9mq 6q0,rain,,,rain,Marina Bay Sands ,
9.79248E+17,29/03/2018,14:45:36,8,131162071,"super fresh no fishy smell from the fish paste Ã°ÂŸÂ‘Âèdefinitely one of the best yong tau foo i'veÃ¢Â€Â_  https://www.instagram.com/p/bg5wpgph9b_/Ã¢Â ",[],['https://www.instagram.com/p/Bg5WPGPH9B_/'],[],"East Region, Singapore",[],[],Singapore,"['Super', 'fresh', 'no', 'fishy', 'smell', 'from', 'the', 'fish', 'paste', 'Ã°', '\x9f', '\x91', '\x8f', 'Definitely', 'one', 'of', 'the', 'best', 'yong', 'tau', 'foo', ""I'veÃ¢"", '\x80', 'Â_', 'https://www.instagram.com/p/Bg5WPGPH9B_/Ã‚']","['Super', 'fresh', 'no', 'fishy', 'smell', 'from', 'the', 'fish', 'paste', 'Ã°', 'Definitely', 'one', 'of', 'the', 'best', 'yong', 'tau', 'foo', 'I', 'veÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'Bg5WPGPH9B_', 'Ã‚']","super fresh no fishy smell from the fish paste definitely one of the best yong tau foo ive https www instagram compbg5wpgph9b",,,fishy ,fishy,,
9.78634E+17,27/03/2018,22:04:30,8,228263887,weÃ¢Â€Â™re flowery and we smell good #sussfashionweek @ singapore university of social sciences  https://www.instagram.com/p/bg1favfbcl0/Ã¢Â ,[],['https://www.instagram.com/p/Bg1FAvfBcL0/'],['#sussfashionweek'],"Central Region, Singapore",[],['#sussfashionweek'],Singapore,"['WeÃ¢', '\x80', '\x99', 're', 'flowery', 'and', 'we', 'smell', 'good', '#sussfashionweek', '@', 'Singapore', 'University', 'of', 'Social', 'Sciences', 'https://www.instagram.com/p/Bg1FAvfBcL0/Ã‚']","['WeÃ¢', 're', 'flowery', 'and', 'we', 'smell', 'good', 'sussfashionweek', 'Singapore', 'University', 'of', 'Social', 'Sciences', 'https', 'www', 'instagram', 'com', 'p', 'Bg1FAvfBcL0', 'Ã‚']",were flowery and we smell good  singapore university of social sciences https www instagram compbg1favfbcl0,,,,,Singapore University of Social Sciences ,sussfashionweek
9.78128E+17,26/03/2018,12:35:02,8,7.81136E+17,"addicted to sephorasg cream lipstain. this is matte finishing with vanilla smell, i love it. seeÃ¢Â€Â_  https://www.instagram.com/p/bgxfdiojw_q/Ã¢Â ",[],['https://www.instagram.com/p/BgxfDIojW_Q/'],[],"North Region, Singapore",[],[],Singapore,"['Addicted', 'to', 'sephorasg', 'cream', 'lipstain', '.', 'This', 'is', 'matte', 'finishing', 'with', 'vanilla', 'smell', ',', 'I', 'love', 'it', '.', 'SeeÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BgxfDIojW_Q/Ã‚']","['Addicted', 'to', 'sephorasg', 'cream', 'lipstain', 'This', 'is', 'matte', 'finishing', 'with', 'vanilla', 'smell', 'I', 'love', 'it', 'SeeÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BgxfDIojW_Q', 'Ã‚']",addicted to sephorasg cream lipstain this is matte finishing with vanilla smell i love it see https www instagram compbgxfdiojwq,,,vanilla ,vanilla,,
9.77865E+17,25/03/2018,19:09:48,8,491980045,loneliness adds beauty to life. it puts a special burn on sunsets and makes night air smellÃ¢Â€Â_  https://www.instagram.com/p/bgvnbcmnqjv/Ã¢Â ,[],['https://www.instagram.com/p/BgvnbcMnqjV/'],[],"Central Region, Singapore",[],[],Singapore,"['Loneliness', 'adds', 'beauty', 'to', 'life', '.', 'It', 'puts', 'a', 'special', 'burn', 'on', 'sunsets', 'and', 'makes', 'night', 'air', 'smellÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BgvnbcMnqjV/Ã‚']","['Loneliness', 'adds', 'beauty', 'to', 'life', 'It', 'puts', 'a', 'special', 'burn', 'on', 'sunsets', 'and', 'makes', 'night', 'air', 'smellÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BgvnbcMnqjV', 'Ã‚']",loneliness adds beauty to life it puts a special burn on sunsets and makes night air smell https www instagram compbgvnbcmnqjv,,,air ,air,,
9.76997E+17,23/03/2018,09:39:39,8,26976385,what the smell of weekend feels like... kiligers Ã°ÂŸÂ_Â— @ foc sentosa  https://www.instagram.com/p/bgpcmgqh6ib/Ã¢Â ,[],['https://www.instagram.com/p/BgpcmGQh6Ib/'],[],"Central Region, Singapore",[],[],Singapore,"['What', 'the', 'smell', 'of', 'weekend', 'feels', 'like', '...', 'kiligers', 'Ã°', '\x9f', 'Â_', '\x97', '@', 'FOC', 'Sentosa', 'https://www.instagram.com/p/BgpcmGQh6Ib/Ã‚']","['What', 'the', 'smell', 'of', 'weekend', 'feels', 'like', 'kiligers', 'Ã°', 'FOC', 'Sentosa', 'https', 'www', 'instagram', 'com', 'p', 'BgpcmGQh6Ib', 'Ã‚']",what the smell of weekend feels like kiligers   foc sentosa https www instagram compbgpcmgqh6ib,weekend,,,weekend,FOC Sentosa ,
9.75985E+17,20/03/2018,14:40:44,8,327532751,we are missing u abit too much... missing ur carbon smell... missing ur voice... missing the joyÃ¢Â€Â_  https://www.instagram.com/p/bgiqqmnfdkp/Ã¢Â ,[],['https://www.instagram.com/p/BgiQqMnFDkp/'],[],"East Region, Singapore",[],[],Singapore,"['We', 'are', 'missing', 'u', 'abit', 'too', 'much', '...', 'Missing', 'ur', 'carbon', 'smell', '...', 'Missing', 'ur', 'voice', '...', 'Missing', 'the', 'joyÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BgiQqMnFDkp/Ã‚']","['We', 'are', 'missing', 'u', 'abit', 'too', 'much', 'Missing', 'ur', 'carbon', 'smell', 'Missing', 'ur', 'voice', 'Missing', 'the', 'joyÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BgiQqMnFDkp', 'Ã‚']",we are missing u abit too much missing ur carbon smell missing ur voice missing the joy https www instagram compbgiqqmnfdkp,,,carbon ,carbon,,
9.7543E+17,19/03/2018,01:55:19,8,271995517,yes it's satay beehoon the smell of the peanut sauce eating it while hot the crips when you chewÃ¢Â€Â_  https://www.instagram.com/p/bgeurozf91e/Ã¢Â ,[],['https://www.instagram.com/p/BgeUROzF91e/'],[],"North Region, Singapore",[],[],Singapore,"['Yes', ""it's"", 'SATAY', 'beehoon', 'the', 'smell', 'of', 'the', 'peanut', 'sauce', 'eating', 'it', 'while', 'hot', 'the', 'crips', 'when', 'you', 'chewÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BgeUROzF91e/Ã‚']","['Yes', 'it', 's', 'SATAY', 'beehoon', 'the', 'smell', 'of', 'the', 'peanut', 'sauce', 'eating', 'it', 'while', 'hot', 'the', 'crips', 'when', 'you', 'chewÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BgeUROzF91e', 'Ã‚']",yes its satay beehoon the smell of the peanut sauce eating it while hot the crips when you chew https www instagram compbgeurozf91e,peanut,,,peanut,,
9.75031E+17,17/03/2018,23:28:43,8,271995517,smell so good taste spicy the 328 laksa omg ~ so shiok! #eugenenitic @ asia/singapore  https://www.instagram.com/p/bgbesztf1s7/Ã¢Â ,[],['https://www.instagram.com/p/BgbesztF1s7/'],['#eugenenitic'],"North Region, Singapore",[],['#eugenenitic'],Singapore,"['Smell', 'so', 'good', 'taste', 'spicy', 'the', '328', 'laksa', 'OMG', '~', 'SO', 'SHIOK', '!', '#Eugenenitic', '@', 'Asia', '/', 'Singapore', 'https://www.instagram.com/p/BgbesztF1s7/Ã‚']","['Smell', 'so', 'good', 'taste', 'spicy', 'the', '328', 'laksa', 'OMG', 'SO', 'SHIOK', 'Eugenenitic', 'Asia', 'Singapore', 'https', 'www', 'instagram', 'com', 'p', 'BgbesztF1s7', 'Ã‚']",smell so good taste spicy the 328 laksa omg  so shiok  asiasingapore https www instagram compbgbesztf1s7,,,,,,eugenenitic
9.74702E+17,17/03/2018,01:40:01,8,888307898,"i luv dat earthy smell when da rain hits da ground....nitez, peeps! got a long day tmrw!Ã¢Â€Â_  https://www.instagram.com/p/bgzi76jly79/Ã¢Â ",[],['https://www.instagram.com/p/BgZI76jly79/'],[],"Central Region, Singapore",[],[],Singapore,"['I', 'luv', 'dat', 'earthy', 'smell', 'when', 'da', 'rain', 'hits', 'da', 'ground', '...\n.', 'Nitez', ',', 'peeps', '!', 'Got', 'a', 'long', 'day', 'tmrw', '!', 'Ã¢', '\x80', 'Â_', 'https://www.instagram.com/p/BgZI76jly79/Ã‚']","['I', 'luv', 'dat', 'earthy', 'smell', 'when', 'da', 'rain', 'hits', 'da', 'ground', 'Nitez', 'peeps', 'Got', 'a', 'long', 'day', 'tmrw', 'Ã¢', 'https', 'www', 'instagram', 'com', 'p', 'BgZI76jly79', 'Ã‚']","i luv dat earthy smell when da rain hits da ground  nitez peeps got a long day tmrw  https www instagram compbgzi76jly79",,,earthy ,earthy,,
9.71587E+17,08/03/2018,11:22:14,8,482902759,wake up & smell the flowers! Ã°ÂŸÂ˜Â» #lunablackcat #flower #sgpets #cute #cuteness #cat #flowersÃ¢Â€Â_  https://www.instagram.com/p/bgdaakahwvt/Ã¢Â ,[],['https://www.instagram.com/p/BgDAaKahwvt/'],"['#lunablackcat', '#flower', '#sgpets', '#cute', '#cuteness', '#cat', '#flowers']","Central Region, Singapore",[],"['#lunablackcat', '#flower', '#sgpets', '#cute', '#cuteness', '#cat', '#flowers']",Singapore,"['Wake', 'up', '&', 'smell', 'the', 'flowers', '!', 'Ã°', '\x9f', '\x98', 'Â»', '#Lunablackcat', '#flower', '#sgpets', '#cute', '#cuteness', '#cat', '#flowersÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BgDAaKahwvt/Ã‚']","['Wake', 'up', 'smell', 'the', 'flowers', 'Ã°', 'Lunablackcat', 'flower', 'sgpets', 'cute', 'cuteness', 'cat', 'flowersÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BgDAaKahwvt', 'Ã‚']",wake up  smell the flowers   https www instagram compbgdaakahwvt,,,,,,
9.71008E+17,06/03/2018,21:02:08,8,5736902,"new in town, and wake up to the smell of Ã¢Â˜Â•Ã¯Â¸Âè + waffles! @ wakey wakey  https://www.instagram.com/p/bf-5lwun-gu/Ã¢Â ",[],['https://www.instagram.com/p/Bf-5Lwun-gU/'],[],"Central Region, Singapore",[],[],Singapore,"['New', 'in', 'town', ',', 'and', 'wake', 'up', 'to', 'the', 'smell', 'of', 'Ã¢', '\x98', '\x95', 'Ã¯', 'Â¸', '\x8f', '+', 'waffles', '!', '@', 'Wakey', 'Wakey', 'https://www.instagram.com/p/Bf-5Lwun-gU/Ã‚']","['New', 'in', 'town', 'and', 'wake', 'up', 'to', 'the', 'smell', 'of', 'Ã¢', 'Ã¯', 'waffles', 'Wakey', 'Wakey', 'https', 'www', 'instagram', 'com', 'p', 'Bf', '5Lwun', 'gU', 'Ã‚']",new in town and wake up to the smell of   waffles  wakey wakey https www instagram compbf 5lwun gu,,,,,Wakey Wakey ,
9.69252E+17,02/03/2018,00:45:04,8,271995517,"i have the smell of mummy Ã_ÂœÂ‰Ã¥Â_ÂˆÃ¥Â_ÂˆÃ§Â_Â„Ã¥Â‘Â_Ã©ÂÅÂ“Ã£Â€Â‚thanks to kayden dad &  mummy being able to see my dearÃ¢Â€Â_  https://www.instagram.com/p/bfyat96jboq/Ã¢Â ",[],['https://www.instagram.com/p/Bfyat96jboQ/'],[],"North-East Region, Singapore",[],[],Singapore,"['I', 'have', 'the', 'smell', 'of', 'mummy', 'Ã_', '\x9c', '\x89', 'Ã¥', 'Â_', '\x88', 'Ã¥', 'Â_', '\x88', 'Ã§', '\x9a', '\x84', 'Ã¥', '\x91', 'Â_Ã©', '\x81', '\x93', 'Ã£', '\x80', '\x82', 'Thanks', 'to', 'kayden', 'Dad', '&', 'Mummy', 'being', 'able', 'to', 'see', 'my', 'DearÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/Bfyat96jboQ/Ã‚']","['I', 'have', 'the', 'smell', 'of', 'mummy', 'Ã_', 'Ã¥', 'Ã¥', 'Ã§', 'Ã¥', 'Â_Ã©', 'Ã£', 'Thanks', 'to', 'kayden', 'Dad', 'Mummy', 'being', 'able', 'to', 'see', 'my', 'DearÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'Bfyat96jboQ', 'Ã‚']","i have the smell of mummy thanks to kayden dad  mummy being able to see my dear https www instagram compbfyat96jboq",,,,,,
9.68723E+17,28/02/2018,13:43:54,8,851751571,a lovely bouquet of #blooms from my #frangipani #tree. Ã°ÂŸÂ˜Âç these #flowers smell amazing! iÃ¢Â€Â™ve gotÃ¢Â€Â_  https://www.instagram.com/p/bfuqq1-nar7/Ã¢Â ,[],['https://www.instagram.com/p/BfuqQ1-nAR7/'],"['#blooms', '#frangipani', '#tree', '#flowers']","North Region, Singapore",[],"['#blooms', '#frangipani', '#tree', '#flowers']",Singapore,"['A', 'lovely', 'bouquet', 'of', '#blooms', 'from', 'my', '#Frangipani', '#tree', '.', 'Ã°', '\x9f', '\x98', '\x8d', 'These', '#flowers', 'smell', 'amazing', '!', 'IÃ¢', '\x80', '\x99', 've', 'gotÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BfuqQ1-nAR7/Ã‚']","['A', 'lovely', 'bouquet', 'of', 'blooms', 'from', 'my', 'Frangipani', 'tree', 'Ã°', 'These', 'flowers', 'smell', 'amazing', 'IÃ¢', 've', 'gotÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BfuqQ1', 'nAR7', 'Ã‚']",a lovely bouquet of from my  these smell amazing ive got https www instagram compbfuqq1 nar7,,,these ,these,,
9.65935E+17,20/02/2018,21:04:03,8,34883187,"Ã°ÂŸÂ’Â—simply love the smell of coffee permeating in the air once i stepped into the cafe. veryÃ¢Â€Â_  https://www.instagram.com/p/bfa2rcbnpyo/Ã¢Â ",[],['https://www.instagram.com/p/Bfa2RCbnpyo/'],[],"North-East Region, Singapore",[],[],Singapore,"['Ã°', '\x9f', '\x92', '\x97', 'Simply', 'love', 'the', 'smell', 'of', 'coffee', 'permeating', 'in', 'the', 'air', 'once', 'I', 'stepped', 'into', 'the', 'cafe', '.', 'VeryÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/Bfa2RCbnpyo/Ã‚']","['Ã°', 'Simply', 'love', 'the', 'smell', 'of', 'coffee', 'permeating', 'in', 'the', 'air', 'once', 'I', 'stepped', 'into', 'the', 'cafe', 'VeryÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'Bfa2RCbnpyo', 'Ã‚']","simply love the smell of coffee permeating in the air once i stepped into the cafe very https www instagram compbfa2rcbnpyo",coffee,,,coffee,,
9.65752E+17,20/02/2018,08:57:16,8,139070817,yesterday night at floating platform. went for the mini food fare that makes my hair smell soÃ¢Â€Â_  https://www.instagram.com/p/bfzjgm9liyl/Ã¢Â ,[],['https://www.instagram.com/p/BfZjGm9liYl/'],[],"Central Region, Singapore",[],[],Singapore,"['Yesterday', 'night', 'at', 'floating', 'platform', '.', 'Went', 'for', 'the', 'mini', 'food', 'fare', 'that', 'makes', 'my', 'hair', 'smell', 'soÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BfZjGm9liYl/Ã‚']","['Yesterday', 'night', 'at', 'floating', 'platform', 'Went', 'for', 'the', 'mini', 'food', 'fare', 'that', 'makes', 'my', 'hair', 'smell', 'soÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BfZjGm9liYl', 'Ã‚']",yesterday night at floating platform went for the mini food fare that makes my hair smell so https www instagram compbfzjgm9liyl,,,hair ,hair,,
9.63356E+17,13/02/2018,18:13:57,8,90222516,"Ã°ÂŸÂ›Â‘ & smell the Ã°ÂŸÂŒÂ·Ã°ÂŸÂŒÂ_Ã°ÂŸÂŒÂº.....#singapore #garden #asia #travel #travelingram #travelgramÃ¢Â€Â_  https://www.instagram.com/p/bfihpgsfxeo/Ã¢Â ",[],['https://www.instagram.com/p/BfIhPgSFxeO/'],"['#singapore', '#garden', '#asia', '#travel', '#travelingram', '#travelgram']","Central Region, Singapore",[],"['#singapore', '#garden', '#asia', '#travel', '#travelingram', '#travelgram']",Singapore,"['Ã°', '\x9f', '\x9b', '\x91', '&', 'smell', 'the', 'Ã°', '\x9f', '\x8c', 'Â·', 'Ã°', '\x9f', '\x8c', 'Â_Ã°', '\x9f', '\x8c', 'Âº', '.\n.\n.\n.\n.', '#singapore', '#garden', '#asia', '#travel', '#travelingram', '#travelgramÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BfIhPgSFxeO/Ã‚']","['Ã°', 'smell', 'the', 'Ã°', 'Ã°', 'Â_Ã°', 'Âº', 'singapore', 'garden', 'asia', 'travel', 'travelingram', 'travelgramÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BfIhPgSFxeO', 'Ã‚']","  smell the        https www instagram compbfihpgsfxeo",,,,,,
9.629E+17,12/02/2018,12:03:07,8,61433067,iÃ¢Â€Â™ve just been showered! smell me? @ tierra vue  https://www.instagram.com/p/bffsansd6ys/Ã¢Â ,[],['https://www.instagram.com/p/BfFSAnSD6Ys/'],[],"Central Region, Singapore",[],[],Singapore,"['IÃ¢', '\x80', '\x99', 've', 'just', 'been', 'showered', '!', 'Smell', 'me', '?', '@', 'Tierra', 'Vue', 'https://www.instagram.com/p/BfFSAnSD6Ys/Ã‚']","['IÃ¢', 've', 'just', 'been', 'showered', 'Smell', 'me', 'Tierra', 'Vue', 'https', 'www', 'instagram', 'com', 'p', 'BfFSAnSD6Ys', 'Ã‚']",ive just been showered smell me  tierra vue https www instagram compbffsansd6ys,,,showered ,showered,Tierra Vue ,
9.59435E+17,02/02/2018,22:33:36,8,85764911,"singapore, those memories feel so fresh. i still can smell it. that night spent by sippingÃ¢Â€Â_  https://www.instagram.com/p/besqjdolmom/Ã¢Â ",[],['https://www.instagram.com/p/BesqJDOlmom/'],[],"Central Region, Singapore",[],[],Singapore,"['Singapore', ',', 'those', 'memories', 'feel', 'so', 'fresh', '.', 'I', 'still', 'can', 'smell', 'it', '.', 'That', 'night', 'spent', 'by', 'sippingÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BesqJDOlmom/Ã‚']","['Singapore', 'those', 'memories', 'feel', 'so', 'fresh', 'I', 'still', 'can', 'smell', 'it', 'That', 'night', 'spent', 'by', 'sippingÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BesqJDOlmom', 'Ã‚']",singapore those memories feel so fresh i still can smell it that night spent by sipping https www instagram compbesqjdolmom,,,,,,
9.57226E+17,27/01/2018,20:18:11,8,46331166,"super show 7 Ã¢ÂùÂ_couple jacket with my oppa too Ã°ÂŸÂ˜Â˜ it smell like oppaÃ¢Â€Â_  https://www.instagram.com/p/bec98eojrmnl55g9xny-rtggbomwn-sipyq7re0/Ã¢Â Ã¢Â€Â_",[],['https://www.instagram.com/p/Bec98eojrMNL55G9xnY-RtgGBoMwN-SIpYQ7rE0/'],[],"Central Region, Singapore",[],[],Singapore,"['SUPER', 'SHOW', '7', 'Ã¢', '\x9d', 'Â_', 'Couple', 'jacket', 'with', 'my', 'oppa', 'too', 'Ã°', '\x9f', '\x98', '\x98', 'it', 'smell', 'like', 'oppaÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/Bec98eojrMNL55G9xnY-RtgGBoMwN-SIpYQ7rE0/Ã‚', 'Ã¢', '\x80', 'Â_']","['SUPER', 'SHOW', '7', 'Ã¢', 'Couple', 'jacket', 'with', 'my', 'oppa', 'too', 'Ã°', 'it', 'smell', 'like', 'oppaÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'Bec98eojrMNL55G9xnY', 'RtgGBoMwN', 'SIpYQ7rE0', 'Ã‚', 'Ã¢']","super show 7 couple jacket with my oppa too  it smell like oppa https www instagram compbec98eojrmnl55g9xny rtggbomwn sipyq7re0",,,it ,it,,
9.56125E+17,24/01/2018,19:21:02,8,62929266,this durian chendol from overrun by far the best chendol i've ever had. the sweet smell ofÃ¢Â€Â_  https://www.instagram.com/p/bevjbjhhjby/Ã¢Â ,[],['https://www.instagram.com/p/BeVJBJHhjbY/'],[],"Central Region, Singapore",[],[],Singapore,"['This', 'durian', 'chendol', 'from', 'Overrun', 'by', 'far', 'the', 'best', 'chendol', ""I've"", 'ever', 'had', '.', 'The', 'sweet', 'smell', 'ofÃ¢', '\x80', 'Â_', 'https://www.instagram.com/p/BeVJBJHhjbY/Ã‚']","['This', 'durian', 'chendol', 'from', 'Overrun', 'by', 'far', 'the', 'best', 'chendol', 'I', 've', 'ever', 'had', 'The', 'sweet', 'smell', 'ofÃ¢', 'https', 'www', 'instagram', 'com', 'p', 'BeVJBJHhjbY', 'Ã‚']",this durian chendol from overrun by far the best chendol ive ever had the sweet smell of https www instagram compbevjbjhhjby,,,sweet ,sweet,,
9.55614E+17,23/01/2018,09:33:16,8,781614014,i hate the smell when i step in Ã°ÂŸÂ–Â•Ã°ÂŸÂèÂ» (@ parklane shopping mall in singapore)  https://www.swarmapp.com/c/gj3fd28apa7Ã¢Â ,[],['https://www.swarmapp.com/c/gJ3fd28APa7'],[],"Central Region, Singapore",[],[],Singapore,"['I', 'hate', 'the', 'smell', 'when', 'I', 'step', 'in', 'Ã°', '\x9f', '\x96', '\x95', 'Ã°', '\x9f', '\x8f', 'Â»', '(', '@', 'Parklane', 'Shopping', 'Mall', 'in', 'Singapore', ')', 'https://www.swarmapp.com/c/gJ3fd28APa7Ã‚']","['I', 'hate', 'the', 'smell', 'when', 'I', 'step', 'in', 'Ã°', 'Ã°', 'Parklane', 'Shopping', 'Mall', 'in', 'Singapore', 'https', 'www', 'swarmapp', 'com', 'c', 'gJ3fd28APa7Ã‚']",i hate the smell when i step in   parklane shopping mall in singapore https www swarmapp comcgj3fd28apa7,,,,,Parklane Shopping Mall in ,
